clinical_status,compound_id,indication_id,max_phase,source_doc_id
preclinical,CHEMBL1201109,mesh_d005128,0,chembl:CHEMBL1201109
preclinical,CHEMBL1201109,mesh_d003876,0,chembl:CHEMBL1201109
preclinical,CHEMBL1201109,mesh_d012871,0,chembl:CHEMBL1201109
preclinical,CHEMBL1201115,mesh_d017719,0,chembl:CHEMBL1201115
preclinical,CHEMBL1201115,mesh_d012772,0,chembl:CHEMBL1201115
preclinical,CHEMBL1201115,mesh_d010048,0,chembl:CHEMBL1201115
preclinical,CHEMBL1201115,mesh_d060825,0,chembl:CHEMBL1201115
preclinical,CHEMBL1201115,mesh_d006973,0,chembl:CHEMBL1201115
preclinical,CHEMBL1201117,mesh_d008103,0,chembl:CHEMBL1201117
preclinical,CHEMBL1201117,mesh_d010146,0,chembl:CHEMBL1201117
preclinical,CHEMBL1201124,mesh_d010146,0,chembl:CHEMBL1201124
preclinical,CHEMBL1201124,mesh_d006255,0,chembl:CHEMBL1201124
preclinical,CHEMBL1201124,mesh_d011671,0,chembl:CHEMBL1201124
preclinical,CHEMBL1201124,mesh_d006331,0,chembl:CHEMBL1201124
preclinical,CHEMBL1201124,mesh_d007249,0,chembl:CHEMBL1201124
preclinical,CHEMBL1201124,mesh_d059787,0,chembl:CHEMBL1201124
preclinical,CHEMBL1201124,mesh_d007669,0,chembl:CHEMBL1201124
preclinical,CHEMBL1201124,mesh_d019534,0,chembl:CHEMBL1201124
preclinical,CHEMBL1201124,mesh_d001416,0,chembl:CHEMBL1201124
preclinical,CHEMBL1201124,mesh_d008269,0,chembl:CHEMBL1201124
preclinical,CHEMBL1201124,mesh_d056844,0,chembl:CHEMBL1201124
preclinical,CHEMBL1201124,mesh_d058447,0,chembl:CHEMBL1201124
preclinical,CHEMBL1201124,mesh_d002386,0,chembl:CHEMBL1201124
preclinical,CHEMBL1201124,mesh_d008881,0,chembl:CHEMBL1201124
preclinical,CHEMBL1201124,mesh_d021441,0,chembl:CHEMBL1201124
preclinical,CHEMBL1201141,mesh_d004374,0,chembl:CHEMBL1201141
preclinical,CHEMBL1201142,mesh_d019578,0,chembl:CHEMBL1201142
preclinical,CHEMBL1201142,mesh_d010300,0,chembl:CHEMBL1201142
preclinical,CHEMBL1201148,mesh_d008545,0,chembl:CHEMBL1201148
preclinical,CHEMBL1201155,mesh_d012559,0,chembl:CHEMBL1201155
preclinical,CHEMBL1201156,mesh_d011565,0,chembl:CHEMBL1201156
preclinical,CHEMBL1201156,mesh_d003876,0,chembl:CHEMBL1201156
preclinical,CHEMBL1201156,mesh_d018589,0,chembl:CHEMBL1201156
preclinical,CHEMBL1201156,mesh_d018288,0,chembl:CHEMBL1201156
preclinical,CHEMBL1201156,mesh_d003863,0,chembl:CHEMBL1201156
preclinical,CHEMBL1201159,mesh_d010146,0,chembl:CHEMBL1201159
preclinical,CHEMBL1201159,mesh_d010149,0,chembl:CHEMBL1201159
preclinical,CHEMBL1201162,mesh_d005902,0,chembl:CHEMBL1201162
preclinical,CHEMBL1201162,mesh_d009798,0,chembl:CHEMBL1201162
preclinical,CHEMBL1201162,mesh_d005901,0,chembl:CHEMBL1201162
preclinical,CHEMBL1201163,mesh_d059787,0,chembl:CHEMBL1201163
preclinical,CHEMBL1201163,mesh_d010146,0,chembl:CHEMBL1201163
preclinical,CHEMBL1201163,mesh_d010149,0,chembl:CHEMBL1201163
preclinical,CHEMBL1201173,mesh_d005128,0,chembl:CHEMBL1201173
preclinical,CHEMBL1201177,mesh_d005901,0,chembl:CHEMBL1201177
preclinical,CHEMBL1201178,mesh_d001289,0,chembl:CHEMBL1201178
preclinical,CHEMBL1201178,mesh_d001068,0,chembl:CHEMBL1201178
preclinical,CHEMBL1201178,mesh_d007319,0,chembl:CHEMBL1201178
preclinical,CHEMBL1201178,mesh_d052018,0,chembl:CHEMBL1201178
preclinical,CHEMBL1201178,mesh_d003865,0,chembl:CHEMBL1201178
preclinical,CHEMBL1201178,mesh_d009765,0,chembl:CHEMBL1201178
preclinical,CHEMBL1201178,mesh_d019966,0,chembl:CHEMBL1201178
preclinical,CHEMBL1201178,mesh_d056912,0,chembl:CHEMBL1201178
preclinical,CHEMBL1201178,mesh_d001161,0,chembl:CHEMBL1201178
preclinical,CHEMBL1201178,mesh_d012559,0,chembl:CHEMBL1201178
preclinical,CHEMBL1201178,mesh_d005901,0,chembl:CHEMBL1201178
preclinical,CHEMBL1801204,mesh_d010235,0,chembl:CHEMBL1801204
preclinical,CHEMBL1908397,mesh_d015470,0,chembl:CHEMBL1908397
preclinical,CHEMBL1201179,mesh_d018567,0,chembl:CHEMBL1201179
preclinical,CHEMBL1980391,mesh_d009369,0,chembl:CHEMBL1980391
preclinical,CHEMBL1201179,mesh_d008223,0,chembl:CHEMBL1201179
preclinical,CHEMBL1201179,mesh_d009369,0,chembl:CHEMBL1201179
preclinical,CHEMBL1201179,mesh_d010190,0,chembl:CHEMBL1201179
preclinical,CHEMBL1201179,mesh_d013964,0,chembl:CHEMBL1201179
preclinical,CHEMBL1201179,mesh_d006258,0,chembl:CHEMBL1201179
preclinical,CHEMBL1201179,mesh_d018316,0,chembl:CHEMBL1201179
preclinical,CHEMBL1201179,mesh_d016889,0,chembl:CHEMBL1201179
preclinical,CHEMBL1201179,mesh_d007012,0,chembl:CHEMBL1201179
preclinical,CHEMBL1201179,mesh_d016543,0,chembl:CHEMBL1201179
preclinical,CHEMBL2001019,mesh_d009369,0,chembl:CHEMBL2001019
preclinical,CHEMBL1201179,mesh_d064129,0,chembl:CHEMBL1201179
preclinical,CHEMBL1201179,mesh_d009959,0,chembl:CHEMBL1201179
preclinical,CHEMBL1201179,mesh_d000077195,0,chembl:CHEMBL1201179
preclinical,CHEMBL1201179,mesh_d001749,0,chembl:CHEMBL1201179
preclinical,CHEMBL1201179,mesh_d001943,0,chembl:CHEMBL1201179
preclinical,CHEMBL1201179,mesh_d002294,0,chembl:CHEMBL1201179
preclinical,CHEMBL1201179,mesh_d013274,0,chembl:CHEMBL1201179
preclinical,CHEMBL1201179,mesh_d005706,0,chembl:CHEMBL1201179
preclinical,CHEMBL1201179,mesh_d008113,0,chembl:CHEMBL1201179
preclinical,CHEMBL1201180,mesh_d059787,0,chembl:CHEMBL1201180
preclinical,CHEMBL1201180,mesh_d013180,0,chembl:CHEMBL1201180
preclinical,CHEMBL1201180,mesh_d010195,0,chembl:CHEMBL1201180
preclinical,CHEMBL1201180,mesh_d001943,0,chembl:CHEMBL1201180
preclinical,CHEMBL1201190,mesh_d007863,0,chembl:CHEMBL1201190
preclinical,CHEMBL1201190,mesh_d006255,0,chembl:CHEMBL1201190
preclinical,CHEMBL1201190,mesh_d014581,0,chembl:CHEMBL1201190
preclinical,CHEMBL1201190,mesh_d003371,0,chembl:CHEMBL1201190
preclinical,CHEMBL1201190,mesh_d012220,0,chembl:CHEMBL1201190
preclinical,CHEMBL1201190,mesh_d012221,0,chembl:CHEMBL1201190
preclinical,CHEMBL1201190,mesh_d012877,0,chembl:CHEMBL1201190
preclinical,CHEMBL1201190,mesh_d000080223,0,chembl:CHEMBL1201190
preclinical,CHEMBL1201192,mesh_d006970,0,chembl:CHEMBL1201192
preclinical,CHEMBL1201192,mesh_d007319,0,chembl:CHEMBL1201192
preclinical,CHEMBL1201192,mesh_d002289,0,chembl:CHEMBL1201192
preclinical,CHEMBL1201192,mesh_d009369,0,chembl:CHEMBL1201192
preclinical,CHEMBL1201192,mesh_d001289,0,chembl:CHEMBL1201192
preclinical,CHEMBL1201192,mesh_d020181,0,chembl:CHEMBL1201192
preclinical,CHEMBL1201192,mesh_d020521,0,chembl:CHEMBL1201192
preclinical,CHEMBL1201192,mesh_d009765,0,chembl:CHEMBL1201192
preclinical,CHEMBL1201192,mesh_d006258,0,chembl:CHEMBL1201192
preclinical,CHEMBL1201192,mesh_d012893,0,chembl:CHEMBL1201192
preclinical,CHEMBL1201192,mesh_d005221,0,chembl:CHEMBL1201192
preclinical,CHEMBL1201192,mesh_d004938,0,chembl:CHEMBL1201192
preclinical,CHEMBL1201192,mesh_d001930,0,chembl:CHEMBL1201192
preclinical,CHEMBL1201192,mesh_d003866,0,chembl:CHEMBL1201192
preclinical,CHEMBL1201192,mesh_d005910,0,chembl:CHEMBL1201192
preclinical,CHEMBL1201192,mesh_d012559,0,chembl:CHEMBL1201192
preclinical,CHEMBL1201192,mesh_d009103,0,chembl:CHEMBL1201192
preclinical,CHEMBL1201192,mesh_d009290,0,chembl:CHEMBL1201192
preclinical,CHEMBL1201192,mesh_d012891,0,chembl:CHEMBL1201192
preclinical,CHEMBL1201341,mesh_d005901,0,chembl:CHEMBL1201341
preclinical,CHEMBL1201461,mesh_d002659,0,chembl:CHEMBL1201461
preclinical,CHEMBL1201496,mesh_d003920,0,chembl:CHEMBL1201496
preclinical,CHEMBL1201496,mesh_d007938,0,chembl:CHEMBL1201496
preclinical,CHEMBL1201496,mesh_d008223,0,chembl:CHEMBL1201496
preclinical,CHEMBL1201496,mesh_d016640,0,chembl:CHEMBL1201496
preclinical,CHEMBL1201496,mesh_d006973,0,chembl:CHEMBL1201496
preclinical,CHEMBL1201496,mesh_d050197,0,chembl:CHEMBL1201496
preclinical,CHEMBL1201496,mesh_d006937,0,chembl:CHEMBL1201496
preclinical,CHEMBL1201496,mesh_d003327,0,chembl:CHEMBL1201496
preclinical,CHEMBL1201496,mesh_d000544,0,chembl:CHEMBL1201496
preclinical,CHEMBL1201496,mesh_d003922,0,chembl:CHEMBL1201496
preclinical,CHEMBL1201496,mesh_d003924,0,chembl:CHEMBL1201496
preclinical,CHEMBL1201496,mesh_d003550,0,chembl:CHEMBL1201496
preclinical,CHEMBL1201497,mesh_d003920,0,chembl:CHEMBL1201497
preclinical,CHEMBL1201497,mesh_d003930,0,chembl:CHEMBL1201497
preclinical,CHEMBL1201497,mesh_d007938,0,chembl:CHEMBL1201497
preclinical,CHEMBL1201497,mesh_d008223,0,chembl:CHEMBL1201497
preclinical,CHEMBL1201497,mesh_d011236,0,chembl:CHEMBL1201497
preclinical,CHEMBL1201497,mesh_d006943,0,chembl:CHEMBL1201497
preclinical,CHEMBL1201497,mesh_d006973,0,chembl:CHEMBL1201497
preclinical,CHEMBL1201497,mesh_d050197,0,chembl:CHEMBL1201497
preclinical,CHEMBL1201497,mesh_d006937,0,chembl:CHEMBL1201497
preclinical,CHEMBL1201497,mesh_d003327,0,chembl:CHEMBL1201497
preclinical,CHEMBL1201497,mesh_d003922,0,chembl:CHEMBL1201497
preclinical,CHEMBL2016893,mesh_d009369,0,chembl:CHEMBL2016893
preclinical,CHEMBL2041933,mesh_d009369,0,chembl:CHEMBL2041933
preclinical,CHEMBL1201497,mesh_d003924,0,chembl:CHEMBL1201497
preclinical,CHEMBL1201497,mesh_d003550,0,chembl:CHEMBL1201497
preclinical,CHEMBL1201497,mesh_d009203,0,chembl:CHEMBL1201497
preclinical,CHEMBL1201520,mesh_d007246,0,chembl:CHEMBL1201520
preclinical,CHEMBL1201520,mesh_d053713,0,chembl:CHEMBL1201520
preclinical,CHEMBL1201520,mesh_d007248,0,chembl:CHEMBL1201520
preclinical,CHEMBL1201520,mesh_d000858,0,chembl:CHEMBL1201520
preclinical,CHEMBL1201520,mesh_d007247,0,chembl:CHEMBL1201520
preclinical,CHEMBL1201538,mesh_d003920,0,chembl:CHEMBL1201538
preclinical,CHEMBL1201538,mesh_d006943,0,chembl:CHEMBL1201538
preclinical,CHEMBL1201538,mesh_d003922,0,chembl:CHEMBL1201538
preclinical,CHEMBL1201538,mesh_d003924,0,chembl:CHEMBL1201538
preclinical,CHEMBL1201539,mesh_d003920,0,chembl:CHEMBL1201539
preclinical,CHEMBL1201539,mesh_d007333,0,chembl:CHEMBL1201539
preclinical,CHEMBL1201539,mesh_d003327,0,chembl:CHEMBL1201539
preclinical,CHEMBL1201539,mesh_d003922,0,chembl:CHEMBL1201539
preclinical,CHEMBL1201539,mesh_d003924,0,chembl:CHEMBL1201539
preclinical,CHEMBL1201539,mesh_d050723,0,chembl:CHEMBL1201539
preclinical,CHEMBL1201539,mesh_d014947,0,chembl:CHEMBL1201539
preclinical,CHEMBL1201539,mesh_d009765,0,chembl:CHEMBL1201539
preclinical,CHEMBL1201539,mesh_d020528,0,chembl:CHEMBL1201539
preclinical,CHEMBL1201539,mesh_d010146,0,chembl:CHEMBL1201539
preclinical,CHEMBL1201539,mesh_d020529,0,chembl:CHEMBL1201539
preclinical,CHEMBL1201539,mesh_d002349,0,chembl:CHEMBL1201539
preclinical,CHEMBL1201539,mesh_d016640,0,chembl:CHEMBL1201539
preclinical,CHEMBL1201539,mesh_d003693,0,chembl:CHEMBL1201539
preclinical,CHEMBL1201539,mesh_d006946,0,chembl:CHEMBL1201539
preclinical,CHEMBL1201539,mesh_d007003,0,chembl:CHEMBL1201539
preclinical,CHEMBL1201539,mesh_d000083242,0,chembl:CHEMBL1201539
preclinical,CHEMBL1201539,mesh_d006947,0,chembl:CHEMBL1201539
preclinical,CHEMBL1201539,mesh_d006943,0,chembl:CHEMBL1201539
preclinical,CHEMBL1201539,mesh_d060825,0,chembl:CHEMBL1201539
preclinical,CHEMBL1201539,mesh_d010300,0,chembl:CHEMBL1201539
preclinical,CHEMBL1201539,mesh_d006949,0,chembl:CHEMBL1201539
preclinical,CHEMBL1201539,mesh_d045169,0,chembl:CHEMBL1201539
preclinical,CHEMBL1201540,mesh_d003920,0,chembl:CHEMBL1201540
preclinical,CHEMBL1201540,mesh_d006943,0,chembl:CHEMBL1201540
preclinical,CHEMBL1201540,mesh_d006973,0,chembl:CHEMBL1201540
preclinical,CHEMBL1201540,mesh_d050197,0,chembl:CHEMBL1201540
preclinical,CHEMBL1201540,mesh_d006937,0,chembl:CHEMBL1201540
preclinical,CHEMBL1201540,mesh_d003327,0,chembl:CHEMBL1201540
preclinical,CHEMBL1201540,mesh_d003922,0,chembl:CHEMBL1201540
preclinical,CHEMBL1201540,mesh_d003924,0,chembl:CHEMBL1201540
preclinical,CHEMBL1201545,mesh_d016640,0,chembl:CHEMBL1201545
preclinical,CHEMBL1201545,mesh_d003922,0,chembl:CHEMBL1201545
preclinical,CHEMBL1201545,mesh_d003924,0,chembl:CHEMBL1201545
preclinical,CHEMBL1201545,mesh_d003920,0,chembl:CHEMBL1201545
preclinical,CHEMBL1201554,mesh_d011225,0,chembl:CHEMBL1201554
preclinical,CHEMBL1201554,mesh_d004211,0,chembl:CHEMBL1201554
preclinical,CHEMBL1201554,mesh_d020152,0,chembl:CHEMBL1201554
preclinical,CHEMBL1201572,mesh_d013167,0,chembl:CHEMBL1201572
preclinical,CHEMBL1201572,mesh_d001171,0,chembl:CHEMBL1201572
preclinical,CHEMBL1201572,mesh_d003882,0,chembl:CHEMBL1201572
preclinical,CHEMBL2109328,mesh_d007951,0,chembl:CHEMBL2109328
preclinical,CHEMBL1201572,mesh_d001172,0,chembl:CHEMBL1201572
preclinical,CHEMBL1201572,mesh_d013345,0,chembl:CHEMBL1201572
preclinical,CHEMBL1201572,mesh_d012585,0,chembl:CHEMBL1201572
preclinical,CHEMBL1201572,mesh_d051436,0,chembl:CHEMBL1201572
preclinical,CHEMBL1201572,mesh_d007938,0,chembl:CHEMBL1201572
preclinical,CHEMBL1201572,mesh_d015427,0,chembl:CHEMBL1201572
preclinical,CHEMBL1201572,mesh_d015535,0,chembl:CHEMBL1201572
preclinical,CHEMBL1201572,mesh_d009080,0,chembl:CHEMBL1201572
preclinical,CHEMBL1201572,mesh_d011014,0,chembl:CHEMBL1201572
preclinical,CHEMBL1201572,mesh_d008010,0,chembl:CHEMBL1201572
preclinical,CHEMBL1201572,mesh_d017497,0,chembl:CHEMBL1201572
preclinical,CHEMBL1201572,mesh_d018979,0,chembl:CHEMBL1201572
preclinical,CHEMBL1201572,mesh_d015451,0,chembl:CHEMBL1201572
preclinical,CHEMBL1201572,mesh_d024821,0,chembl:CHEMBL1201572
preclinical,CHEMBL1201572,mesh_d009190,0,chembl:CHEMBL1201572
preclinical,CHEMBL1201572,mesh_d029424,0,chembl:CHEMBL1201572
preclinical,CHEMBL1201572,mesh_d007154,0,chembl:CHEMBL1201572
preclinical,CHEMBL1201572,mesh_d009369,0,chembl:CHEMBL1201572
preclinical,CHEMBL1201572,mesh_d012859,0,chembl:CHEMBL1201572
preclinical,CHEMBL1201572,mesh_d015658,0,chembl:CHEMBL1201572
preclinical,CHEMBL1201572,mesh_d014820,0,chembl:CHEMBL1201572
preclinical,CHEMBL1201572,mesh_d013262,0,chembl:CHEMBL1201572
preclinical,CHEMBL1201572,mesh_d010392,0,chembl:CHEMBL1201572
preclinical,CHEMBL1201572,mesh_d013705,0,chembl:CHEMBL1201572
preclinical,CHEMBL1201572,mesh_d014890,0,chembl:CHEMBL1201572
preclinical,CHEMBL1201572,mesh_d008181,0,chembl:CHEMBL1201572
preclinical,CHEMBL2109401,mesh_d009369,0,chembl:CHEMBL2109401
preclinical,CHEMBL1201572,mesh_d015614,0,chembl:CHEMBL1201572
preclinical,CHEMBL1201572,mesh_d007249,0,chembl:CHEMBL1201572
preclinical,CHEMBL1201572,mesh_d011111,0,chembl:CHEMBL1201572
preclinical,CHEMBL1201572,mesh_d013585,0,chembl:CHEMBL1201572
preclinical,CHEMBL1201572,mesh_d011658,0,chembl:CHEMBL1201572
preclinical,CHEMBL1201572,mesh_d013280,0,chembl:CHEMBL1201572
preclinical,CHEMBL1201572,mesh_d008178,0,chembl:CHEMBL1201572
preclinical,CHEMBL1201572,mesh_d018923,0,chembl:CHEMBL1201572
preclinical,CHEMBL1201572,mesh_d014012,0,chembl:CHEMBL1201572
preclinical,CHEMBL1201572,mesh_d000855,0,chembl:CHEMBL1201572
preclinical,CHEMBL1201572,mesh_d002100,0,chembl:CHEMBL1201572
preclinical,CHEMBL1201572,mesh_d011843,0,chembl:CHEMBL1201572
preclinical,CHEMBL1201572,mesh_d064129,0,chembl:CHEMBL1201572
preclinical,CHEMBL1201572,mesh_d006086,0,chembl:CHEMBL1201572
preclinical,CHEMBL1201572,mesh_d001168,0,chembl:CHEMBL1201572
preclinical,CHEMBL1201572,mesh_d011565,0,chembl:CHEMBL1201572
preclinical,CHEMBL1201572,mesh_d013166,0,chembl:CHEMBL1201572
preclinical,CHEMBL1201572,mesh_d000544,0,chembl:CHEMBL1201572
preclinical,CHEMBL1201572,mesh_d001249,0,chembl:CHEMBL1201572
preclinical,CHEMBL1201572,mesh_d003922,0,chembl:CHEMBL1201572
preclinical,CHEMBL1201572,mesh_d000075363,0,chembl:CHEMBL1201572
preclinical,CHEMBL1201572,mesh_d005199,0,chembl:CHEMBL1201572
preclinical,CHEMBL1201572,mesh_d025242,0,chembl:CHEMBL1201572
preclinical,CHEMBL1201572,mesh_d020083,0,chembl:CHEMBL1201572
preclinical,CHEMBL1201572,mesh_d000080223,0,chembl:CHEMBL1201572
preclinical,CHEMBL2109602,mesh_d009369,0,chembl:CHEMBL2109602
preclinical,CHEMBL2109615,mesh_d008180,0,chembl:CHEMBL2109615
preclinical,CHEMBL2133806,mesh_d009369,0,chembl:CHEMBL2133806
preclinical,CHEMBL1201577,mesh_d002289,0,chembl:CHEMBL1201577
preclinical,CHEMBL2141712,mesh_d008268,0,chembl:CHEMBL2141712
preclinical,CHEMBL1201577,mesh_d006528,0,chembl:CHEMBL1201577
preclinical,CHEMBL1201577,mesh_d003528,0,chembl:CHEMBL1201577
preclinical,CHEMBL1201577,mesh_d000230,0,chembl:CHEMBL1201577
preclinical,CHEMBL1201577,mesh_d005909,0,chembl:CHEMBL1201577
preclinical,CHEMBL1201577,mesh_d012509,0,chembl:CHEMBL1201577
preclinical,CHEMBL1201577,mesh_d010190,0,chembl:CHEMBL1201577
preclinical,CHEMBL1201577,mesh_d012004,0,chembl:CHEMBL1201577
preclinical,CHEMBL1201577,mesh_d002277,0,chembl:CHEMBL1201577
preclinical,CHEMBL1201577,mesh_d011471,0,chembl:CHEMBL1201577
preclinical,CHEMBL1201577,mesh_d009101,0,chembl:CHEMBL1201577
preclinical,CHEMBL1201577,mesh_d001254,0,chembl:CHEMBL1201577
preclinical,CHEMBL1201577,mesh_d009062,0,chembl:CHEMBL1201577
preclinical,CHEMBL1201577,mesh_d001661,0,chembl:CHEMBL1201577
preclinical,CHEMBL1201577,mesh_d018281,0,chembl:CHEMBL1201577
preclinical,CHEMBL1201577,mesh_d018289,0,chembl:CHEMBL1201577
preclinical,CHEMBL1201577,mesh_d000077192,0,chembl:CHEMBL1201577
preclinical,CHEMBL1201577,mesh_d009362,0,chembl:CHEMBL1201577
preclinical,CHEMBL1201577,mesh_d005185,0,chembl:CHEMBL1201577
preclinical,CHEMBL1201577,mesh_d007012,0,chembl:CHEMBL1201577
preclinical,CHEMBL1201577,mesh_d009437,0,chembl:CHEMBL1201577
preclinical,CHEMBL1201577,mesh_d020918,0,chembl:CHEMBL1201577
preclinical,CHEMBL1201577,mesh_d013274,0,chembl:CHEMBL1201577
preclinical,CHEMBL1201577,mesh_d001749,0,chembl:CHEMBL1201577
preclinical,CHEMBL1201577,mesh_d001932,0,chembl:CHEMBL1201577
preclinical,CHEMBL1201577,mesh_d001005,0,chembl:CHEMBL1201577
preclinical,CHEMBL1201577,mesh_d010534,0,chembl:CHEMBL1201577
preclinical,CHEMBL1201577,mesh_d007822,0,chembl:CHEMBL1201577
preclinical,CHEMBL1201577,mesh_d008113,0,chembl:CHEMBL1201577
preclinical,CHEMBL1201577,mesh_d002583,0,chembl:CHEMBL1201577
preclinical,CHEMBL1201577,mesh_d001943,0,chembl:CHEMBL1201577
preclinical,CHEMBL1201577,mesh_d010051,0,chembl:CHEMBL1201577
preclinical,CHEMBL1201577,mesh_d064129,0,chembl:CHEMBL1201577
preclinical,CHEMBL1201577,mesh_d008175,0,chembl:CHEMBL1201577
preclinical,CHEMBL1201577,mesh_d016889,0,chembl:CHEMBL1201577
preclinical,CHEMBL1201577,mesh_d004938,0,chembl:CHEMBL1201577
preclinical,CHEMBL1201577,mesh_d009959,0,chembl:CHEMBL1201577
preclinical,CHEMBL1201577,mesh_d000077195,0,chembl:CHEMBL1201577
preclinical,CHEMBL1201577,mesh_d005910,0,chembl:CHEMBL1201577
preclinical,CHEMBL1201577,mesh_d029424,0,chembl:CHEMBL1201577
preclinical,CHEMBL1201577,mesh_d002817,0,chembl:CHEMBL1201577
preclinical,CHEMBL1201577,mesh_d006258,0,chembl:CHEMBL1201577
preclinical,CHEMBL1201577,mesh_d009369,0,chembl:CHEMBL1201577
preclinical,CHEMBL1201577,mesh_d011230,0,chembl:CHEMBL1201577
preclinical,CHEMBL1201577,mesh_d002294,0,chembl:CHEMBL1201577
preclinical,CHEMBL1201577,mesh_d003110,0,chembl:CHEMBL1201577
preclinical,CHEMBL1201577,mesh_d001650,0,chembl:CHEMBL1201577
preclinical,CHEMBL1201577,mesh_d012878,0,chembl:CHEMBL1201577
preclinical,CHEMBL1201577,mesh_d014062,0,chembl:CHEMBL1201577
preclinical,CHEMBL1201577,mesh_d012468,0,chembl:CHEMBL1201577
preclinical,CHEMBL1201577,mesh_d021441,0,chembl:CHEMBL1201577
preclinical,CHEMBL1201577,mesh_d005706,0,chembl:CHEMBL1201577
preclinical,CHEMBL1201577,mesh_d015179,0,chembl:CHEMBL1201577
preclinical,CHEMBL1201577,mesh_d000077274,0,chembl:CHEMBL1201577
preclinical,CHEMBL1201580,mesh_d013167,0,chembl:CHEMBL1201580
preclinical,CHEMBL1201580,mesh_d001172,0,chembl:CHEMBL1201580
preclinical,CHEMBL1201580,mesh_d003093,0,chembl:CHEMBL1201580
preclinical,CHEMBL1201580,mesh_d003424,0,chembl:CHEMBL1201580
preclinical,CHEMBL1201580,mesh_d005923,0,chembl:CHEMBL1201580
preclinical,CHEMBL1201580,mesh_d015535,0,chembl:CHEMBL1201580
preclinical,CHEMBL1201580,mesh_d011711,0,chembl:CHEMBL1201580
preclinical,CHEMBL1201580,mesh_d003092,0,chembl:CHEMBL1201580
preclinical,CHEMBL1201580,mesh_d017497,0,chembl:CHEMBL1201580
preclinical,CHEMBL1201580,mesh_d014605,0,chembl:CHEMBL1201580
preclinical,CHEMBL1201580,mesh_d007154,0,chembl:CHEMBL1201580
preclinical,CHEMBL1201580,mesh_d001528,0,chembl:CHEMBL1201580
preclinical,CHEMBL1201580,mesh_d004387,0,chembl:CHEMBL1201580
preclinical,CHEMBL1201580,mesh_d013700,0,chembl:CHEMBL1201580
preclinical,CHEMBL1201580,mesh_d012585,0,chembl:CHEMBL1201580
preclinical,CHEMBL1201580,mesh_d018856,0,chembl:CHEMBL1201580
preclinical,CHEMBL1201580,mesh_d007249,0,chembl:CHEMBL1201580
preclinical,CHEMBL1201580,mesh_d020370,0,chembl:CHEMBL1201580
preclinical,CHEMBL1201580,mesh_d013964,0,chembl:CHEMBL1201580
preclinical,CHEMBL1201580,mesh_d045169,0,chembl:CHEMBL1201580
preclinical,CHEMBL1201580,mesh_d015212,0,chembl:CHEMBL1201580
preclinical,CHEMBL1201580,mesh_d001168,0,chembl:CHEMBL1201580
preclinical,CHEMBL1201580,mesh_d002062,0,chembl:CHEMBL1201580
preclinical,CHEMBL1201580,mesh_d001249,0,chembl:CHEMBL1201580
preclinical,CHEMBL1201580,mesh_d010003,0,chembl:CHEMBL1201580
preclinical,CHEMBL1201580,mesh_d009087,0,chembl:CHEMBL1201580
preclinical,CHEMBL1201580,mesh_d056770,0,chembl:CHEMBL1201580
preclinical,CHEMBL1201580,mesh_d016532,0,chembl:CHEMBL1201580
preclinical,CHEMBL1201580,mesh_d012507,0,chembl:CHEMBL1201580
preclinical,CHEMBL1201580,mesh_d011470,0,chembl:CHEMBL1201580
preclinical,CHEMBL1201580,mesh_d025242,0,chembl:CHEMBL1201580
preclinical,CHEMBL1201580,mesh_d008268,0,chembl:CHEMBL1201580
preclinical,CHEMBL1201580,mesh_d001171,0,chembl:CHEMBL1201580
preclinical,CHEMBL1201580,mesh_d011565,0,chembl:CHEMBL1201580
preclinical,CHEMBL1201580,mesh_d020256,0,chembl:CHEMBL1201580
preclinical,CHEMBL1201581,mesh_d013167,0,chembl:CHEMBL1201581
preclinical,CHEMBL1201581,mesh_d003424,0,chembl:CHEMBL1201581
preclinical,CHEMBL1201581,mesh_d004715,0,chembl:CHEMBL1201581
preclinical,CHEMBL1201581,mesh_d011565,0,chembl:CHEMBL1201581
preclinical,CHEMBL1201581,mesh_d001172,0,chembl:CHEMBL1201581
preclinical,CHEMBL1201581,mesh_d003093,0,chembl:CHEMBL1201581
preclinical,CHEMBL1201581,mesh_d006526,0,chembl:CHEMBL1201581
preclinical,CHEMBL1201581,mesh_d057765,0,chembl:CHEMBL1201581
preclinical,CHEMBL1201581,mesh_d009080,0,chembl:CHEMBL1201581
preclinical,CHEMBL1201581,mesh_d015535,0,chembl:CHEMBL1201581
preclinical,CHEMBL1201581,mesh_d025242,0,chembl:CHEMBL1201581
preclinical,CHEMBL1201581,mesh_d001607,0,chembl:CHEMBL1201581
preclinical,CHEMBL1201581,mesh_d001528,0,chembl:CHEMBL1201581
preclinical,CHEMBL1201581,mesh_d003092,0,chembl:CHEMBL1201581
preclinical,CHEMBL1201581,mesh_d015212,0,chembl:CHEMBL1201581
preclinical,CHEMBL1201581,mesh_d017497,0,chembl:CHEMBL1201581
preclinical,CHEMBL1201581,mesh_d009190,0,chembl:CHEMBL1201581
preclinical,CHEMBL1201581,mesh_d029424,0,chembl:CHEMBL1201581
preclinical,CHEMBL1201581,mesh_d003882,0,chembl:CHEMBL1201581
preclinical,CHEMBL1201581,mesh_d007154,0,chembl:CHEMBL1201581
preclinical,CHEMBL1201581,mesh_d009220,0,chembl:CHEMBL1201581
preclinical,CHEMBL1201581,mesh_d001171,0,chembl:CHEMBL1201581
