compound_id,confidence,context_type,mention_count,paper_id
CHEMBL481611,1.0,abstract,1,39210429
CHEMBL656,1.0,abstract,1,34575542
CHEMBL481611,1.0,abstract,1,34785775
CHEMBL1200689,1.0,abstract,1,38290383
CHEMBL667,1.0,abstract,1,38290383
CHEMBL4297839,1.0,abstract,1,36050763
CHEMBL1201631,1.0,abstract,1,36050763
CHEMBL2108724,1.0,abstract,1,36050763
CHEMBL5314341,1.0,abstract,1,36976349
CHEMBL1201631,1.0,abstract,1,36976349
CHEMBL1201631,1.0,abstract,1,39642881
CHEMBL5314341,1.0,abstract,1,39642881
CHEMBL4297839,1.0,abstract,1,37277609
CHEMBL5314341,1.0,abstract,1,37277609
CHEMBL1201631,1.0,abstract,1,37277609
CHEMBL5314341,1.0,abstract,1,35299971
CHEMBL5314341,1.0,abstract,1,38451873
CHEMBL414357,1.0,abstract,1,38451873
CHEMBL4084119,1.0,abstract,1,38451873
CHEMBL2108724,1.0,abstract,1,38451873
CHEMBL4297839,1.0,abstract,1,38451873
CHEMBL4297839,1.0,abstract,1,35921984
CHEMBL1201631,1.0,abstract,1,35921984
CHEMBL5314341,1.0,abstract,1,40521880
CHEMBL1201082,1.0,abstract,1,40521880
CHEMBL389621,1.0,abstract,1,36548967
CHEMBL5095485,1.0,abstract,1,38367045
CHEMBL5314341,1.0,abstract,1,38367045
CHEMBL5314341,1.0,abstract,1,38871982
CHEMBL5314341,1.0,abstract,1,36117625
CHEMBL3039540,1.0,abstract,1,36117625
CHEMBL5314341,1.0,abstract,1,34911028
CHEMBL1256,1.0,abstract,1,32517358
CHEMBL5314341,1.0,abstract,1,39676791
CHEMBL4084119,1.0,abstract,1,39676791
CHEMBL2108724,1.0,abstract,1,39676791
CHEMBL4518483,1.0,abstract,1,39676791
CHEMBL4297839,1.0,abstract,1,39676791
CHEMBL5314341,1.0,abstract,1,39128651
CHEMBL4084119,1.0,abstract,1,39128651
CHEMBL1201631,1.0,abstract,1,41052246
CHEMBL5314341,1.0,abstract,1,37154171
CHEMBL5314341,1.0,abstract,1,34176786
CHEMBL5314341,1.0,abstract,1,39574787
CHEMBL2108724,1.0,abstract,1,40707865
CHEMBL4297839,1.0,abstract,1,40707865
CHEMBL5314341,1.0,abstract,1,40461942
CHEMBL4297839,1.0,abstract,1,39840511
CHEMBL1933349,1.0,abstract,1,38730608
CHEMBL5314341,1.0,abstract,1,39062586
CHEMBL414357,1.0,abstract,1,39062586
CHEMBL5314341,1.0,abstract,1,41697744
CHEMBL4084119,1.0,abstract,1,41697744
CHEMBL2108724,1.0,abstract,1,41697744
CHEMBL2108027,1.0,abstract,1,41697744
CHEMBL4297839,1.0,abstract,1,41697744
CHEMBL5314341,1.0,abstract,1,40426228
CHEMBL3137309,1.0,abstract,1,34687602
CHEMBL608533,1.0,abstract,1,34687602
CHEMBL3301622,1.0,abstract,1,34687602
CHEMBL3989958,1.0,abstract,1,34687602
CHEMBL4297839,1.0,abstract,1,41391569
CHEMBL5314341,1.0,abstract,1,41391569
CHEMBL1201631,1.0,abstract,1,40909605
CHEMBL596,1.0,abstract,1,39025933
CHEMBL5314341,1.0,abstract,1,40932172
CHEMBL1201631,1.0,abstract,1,40932172
CHEMBL5314341,1.0,abstract,1,36959137
CHEMBL1536,1.0,abstract,1,36959137
CHEMBL5314341,1.0,abstract,1,39147328
CHEMBL5314341,1.0,abstract,1,36774542
CHEMBL1201631,1.0,abstract,1,36774542
CHEMBL5314341,1.0,abstract,1,40049364
CHEMBL1201631,1.0,abstract,1,39059989
CHEMBL5314341,1.0,abstract,1,39059989
CHEMBL5314341,1.0,abstract,1,37729025
CHEMBL5314341,1.0,abstract,1,36927378
CHEMBL4084119,1.0,abstract,1,36927378
CHEMBL2108724,1.0,abstract,1,36927378
CHEMBL4297839,1.0,abstract,1,36927378
CHEMBL5314341,1.0,abstract,1,39030216
CHEMBL4297839,1.0,abstract,1,39030216
CHEMBL1201631,1.0,abstract,1,35584372
CHEMBL5314341,1.0,abstract,1,35584372
CHEMBL414357,1.0,abstract,2,35584372
CHEMBL4084119,1.0,abstract,3,35584372
CHEMBL5314341,1.0,abstract,1,32147318
CHEMBL1201631,1.0,abstract,1,31733230
CHEMBL526,1.0,abstract,1,34734676
CHEMBL15245,1.0,abstract,1,34734676
CHEMBL5314341,1.0,abstract,1,38360354
CHEMBL1201631,1.0,abstract,1,38360354
CHEMBL5314341,1.0,abstract,1,39487684
CHEMBL5314341,1.0,abstract,1,38861364
CHEMBL4297839,1.0,abstract,1,38861364
CHEMBL1201631,1.0,abstract,1,40876283
CHEMBL5314341,1.0,abstract,1,41679433
CHEMBL4297839,1.0,abstract,1,40299022
CHEMBL5314341,1.0,abstract,1,40299022
CHEMBL5314341,1.0,abstract,1,36850034
CHEMBL1200689,1.0,abstract,1,40957246
CHEMBL1042,1.0,abstract,1,40957246
CHEMBL1200761,1.0,abstract,1,34778975
CHEMBL5314341,1.0,abstract,1,38562891
CHEMBL5314341,1.0,abstract,1,33268378
CHEMBL1201631,1.0,abstract,1,33268378
CHEMBL5314341,1.0,abstract,1,41673566
CHEMBL5314341,1.0,abstract,1,32903502
CHEMBL5314341,1.0,abstract,1,32682761
CHEMBL5314341,1.0,abstract,1,41333850
CHEMBL5314341,1.0,abstract,1,38241936
CHEMBL414357,1.0,abstract,1,38241936
CHEMBL5314341,1.0,abstract,1,34240881
CHEMBL1201631,1.0,abstract,1,31969494
CHEMBL5314341,1.0,abstract,1,35907261
CHEMBL5314341,1.0,abstract,1,36843578
CHEMBL5314341,1.0,abstract,1,38701500
CHEMBL5314341,1.0,abstract,1,36977782
CHEMBL5314341,1.0,abstract,1,38542060
CHEMBL1201631,1.0,abstract,1,36465634
CHEMBL5314341,1.0,abstract,1,36465634
CHEMBL1201631,1.0,abstract,1,39311907
CHEMBL5314341,1.0,abstract,1,39311907
CHEMBL59,1.0,abstract,1,40146831
CHEMBL2108724,1.0,abstract,1,40146831
CHEMBL5314341,1.0,abstract,1,40146831
CHEMBL4084119,1.0,abstract,1,35716660
CHEMBL5314341,1.0,abstract,1,35716660
CHEMBL408513,1.0,abstract,1,34944663
CHEMBL5314341,1.0,abstract,1,37276988
CHEMBL2108724,1.0,abstract,1,37276988
CHEMBL5314341,1.0,abstract,1,34639160
CHEMBL5314341,1.0,abstract,1,39920668
CHEMBL2108724,1.0,abstract,1,39920668
CHEMBL4084119,1.0,abstract,1,39920668
CHEMBL56337,1.0,abstract,1,38387398
CHEMBL5314341,1.0,abstract,1,39777709
CHEMBL414357,1.0,abstract,3,39777709
CHEMBL4084119,1.0,abstract,3,39777709
CHEMBL2107841,1.0,abstract,2,39777709
CHEMBL2108027,1.0,abstract,2,39777709
CHEMBL2108336,1.0,abstract,2,39777709
CHEMBL2108724,1.0,abstract,4,39777709
CHEMBL4297839,1.0,abstract,3,39777709
CHEMBL5314341,1.0,abstract,1,40174283
CHEMBL1536,1.0,abstract,1,34950825
CHEMBL846,1.0,abstract,1,34950825
CHEMBL404271,1.0,abstract,1,38401361
CHEMBL2108724,1.0,abstract,1,41666927
CHEMBL5314341,1.0,abstract,1,41666927
CHEMBL5314341,1.0,abstract,1,40141382
CHEMBL5314341,1.0,abstract,1,37870292
CHEMBL25,1.0,abstract,1,37870292
CHEMBL4084119,1.0,abstract,1,37870292
CHEMBL5314341,1.0,abstract,1,39434134
CHEMBL4084119,1.0,abstract,1,39434134
CHEMBL5314341,1.0,abstract,1,39350782
CHEMBL5314341,1.0,abstract,1,40479843
CHEMBL2108027,1.0,abstract,1,40479843
CHEMBL269538,1.0,abstract,1,38985854
CHEMBL414357,1.0,abstract,1,38985854
CHEMBL1201631,1.0,abstract,1,38985854
CHEMBL5314341,1.0,abstract,1,38985854
CHEMBL5314341,1.0,abstract,1,37729871
CHEMBL1201631,1.0,abstract,1,37729871
CHEMBL4084119,1.0,abstract,1,37729871
CHEMBL1201631,1.0,abstract,1,35024320
CHEMBL4650495,1.0,abstract,1,33902708
CHEMBL5314341,1.0,abstract,1,33902708
CHEMBL5314341,1.0,abstract,1,39389952
CHEMBL5314341,1.0,abstract,1,38764356
CHEMBL4650286,1.0,abstract,2,36413415
CHEMBL5314341,1.0,abstract,1,32051230
CHEMBL1201631,1.0,abstract,1,32051230
CHEMBL2108724,1.0,abstract,1,38161982
CHEMBL5314341,1.0,abstract,1,38161982
CHEMBL5314341,1.0,abstract,1,38913778
CHEMBL414357,1.0,abstract,1,38913778
CHEMBL2108724,1.0,abstract,1,38913778
CHEMBL4084119,1.0,abstract,1,38913778
CHEMBL5314341,1.0,abstract,1,37524305
CHEMBL1201631,1.0,abstract,1,36995380
CHEMBL5314341,1.0,abstract,1,36995380
CHEMBL2108027,1.0,abstract,1,36995380
CHEMBL414357,1.0,abstract,1,36995380
CHEMBL414357,1.0,abstract,1,34338148
CHEMBL5314341,1.0,abstract,1,34338148
CHEMBL1201631,1.0,abstract,1,35552392
CHEMBL5314341,1.0,abstract,1,39801083
CHEMBL4084119,1.0,abstract,1,39801083
CHEMBL2108724,1.0,abstract,1,39801083
CHEMBL5314341,1.0,abstract,1,37813859
CHEMBL5314341,1.0,abstract,1,39862040
CHEMBL5314341,1.0,abstract,1,41074143
CHEMBL1201631,1.0,abstract,1,41074143
CHEMBL5314341,1.0,abstract,1,40972535
CHEMBL5314341,1.0,abstract,1,40485141
CHEMBL1201631,1.0,abstract,1,40485141
CHEMBL2396661,1.0,abstract,1,39442533
CHEMBL5314341,1.0,abstract,1,40291753
CHEMBL1200689,1.0,abstract,1,35485358
CHEMBL1790041,1.0,abstract,1,35485358
CHEMBL1502,1.0,abstract,1,35485358
CHEMBL227744,1.0,abstract,1,35485358
CHEMBL5095485,1.0,abstract,1,39724554
CHEMBL5314341,1.0,abstract,1,39724554
CHEMBL4303201,1.0,abstract,1,38408140
CHEMBL1201631,1.0,abstract,1,38408140
CHEMBL5314341,1.0,abstract,1,38313844
CHEMBL255863,1.0,abstract,1,38417447
CHEMBL5314341,1.0,abstract,1,41331220
CHEMBL1201631,1.0,abstract,1,40233116
CHEMBL5314341,1.0,abstract,1,40860896
CHEMBL5314341,1.0,abstract,1,40990163
CHEMBL419213,1.0,abstract,1,32347111
CHEMBL5314341,1.0,abstract,1,40696619
CHEMBL1201631,1.0,abstract,1,40696619
CHEMBL5314341,1.0,abstract,1,37134170
CHEMBL414357,1.0,abstract,1,37134170
CHEMBL2108724,1.0,abstract,1,37134170
CHEMBL4297839,1.0,abstract,1,37134170
CHEMBL5314341,1.0,abstract,1,41542774
CHEMBL1201631,1.0,abstract,1,41542774
CHEMBL5314341,1.0,abstract,1,41396202
CHEMBL5314341,1.0,abstract,1,41160511
CHEMBL5314341,1.0,abstract,1,40770700
CHEMBL1201631,1.0,abstract,1,40770700
CHEMBL5314341,1.0,abstract,1,39484598
CHEMBL5314341,1.0,abstract,1,40367985
CHEMBL1201631,1.0,abstract,1,40367985
CHEMBL5314341,1.0,abstract,1,40364152
CHEMBL4084119,1.0,abstract,1,35430293
CHEMBL5314341,1.0,abstract,1,35430293
CHEMBL5314341,1.0,abstract,1,35079845
CHEMBL414357,1.0,abstract,1,35079845
CHEMBL4084119,1.0,abstract,1,35079845
CHEMBL5314341,1.0,abstract,1,37096570
CHEMBL4084119,1.0,abstract,1,36746359
CHEMBL5314341,1.0,abstract,1,36746359
CHEMBL5314341,1.0,abstract,1,32348108
CHEMBL1201631,1.0,abstract,1,32348108
CHEMBL5314341,1.0,abstract,1,41327798
CHEMBL5314341,1.0,abstract,1,36031011
CHEMBL4084119,1.0,abstract,1,36031011
CHEMBL596,1.0,abstract,1,36031011
CHEMBL5314341,1.0,abstract,1,39305297
CHEMBL4084119,1.0,abstract,1,39305297
CHEMBL5314341,1.0,abstract,1,31294890
CHEMBL1201631,1.0,abstract,1,31294890
CHEMBL5314341,1.0,abstract,1,40492139
CHEMBL5314341,1.0,abstract,1,40049721
CHEMBL1790041,1.0,abstract,1,40049721
CHEMBL2105755,1.0,abstract,1,40049721
CHEMBL3833321,1.0,abstract,1,40049721
CHEMBL1201631,1.0,abstract,1,39627229
CHEMBL414357,1.0,abstract,1,39627229
CHEMBL5314341,1.0,abstract,1,39198854
CHEMBL3301610,1.0,abstract,1,33797827
CHEMBL5314341,1.0,abstract,1,38269495
CHEMBL414357,1.0,abstract,1,38269495
CHEMBL59,1.0,abstract,1,39914809
CHEMBL5314341,1.0,abstract,1,38292961
CHEMBL5314341,1.0,abstract,1,36677809
CHEMBL1201631,1.0,abstract,1,36677809
CHEMBL1201631,1.0,abstract,1,39029970
CHEMBL5314341,1.0,abstract,1,35723666
CHEMBL1201631,1.0,abstract,1,35723666
CHEMBL5314341,1.0,abstract,1,31577440
CHEMBL5314341,1.0,abstract,1,41419667
CHEMBL5314341,1.0,abstract,1,41238444
CHEMBL5095485,1.0,abstract,1,36354040
CHEMBL5314341,1.0,abstract,1,36354040
CHEMBL5314341,1.0,abstract,1,38300523
CHEMBL1201631,1.0,abstract,1,38300523
CHEMBL5314341,1.0,abstract,1,38330987
CHEMBL5314776,1.0,abstract,2,38330987
CHEMBL5314341,1.0,abstract,1,37367959
CHEMBL4297630,1.0,abstract,1,32478287
CHEMBL4084119,1.0,abstract,1,39735270
CHEMBL2108724,1.0,abstract,1,39735270
CHEMBL4297839,1.0,abstract,1,39735270
CHEMBL5314341,1.0,abstract,1,39735270
CHEMBL5314776,1.0,abstract,1,39735270
CHEMBL5314341,1.0,abstract,1,40042613
CHEMBL2107841,1.0,abstract,1,40042613
CHEMBL2108027,1.0,abstract,1,40042613
CHEMBL414357,1.0,abstract,1,40042613
CHEMBL4084119,1.0,abstract,1,40042613
CHEMBL2108336,1.0,abstract,1,40042613
CHEMBL2108724,1.0,abstract,1,40042613
CHEMBL4297839,1.0,abstract,1,40042613
CHEMBL5095485,1.0,abstract,1,40042613
CHEMBL1201631,1.0,abstract,1,40042613
CHEMBL370805,1.0,abstract,1,40042613
CHEMBL5314341,1.0,abstract,1,40081498
CHEMBL2108724,1.0,abstract,1,40081498
CHEMBL4297839,1.0,abstract,1,40081498
CHEMBL5314776,1.0,abstract,1,38857788
CHEMBL5314341,1.0,abstract,1,38857788
CHEMBL4297576,1.0,abstract,1,37355043
CHEMBL5314341,1.0,abstract,1,37355043
CHEMBL2108724,1.0,abstract,1,37355043
CHEMBL5314341,1.0,abstract,1,39592207
CHEMBL2108724,1.0,abstract,1,39592207
CHEMBL5095485,1.0,abstract,1,40609566
CHEMBL5314341,1.0,abstract,1,40609566
CHEMBL2108027,1.0,abstract,1,40609566
CHEMBL1201631,1.0,abstract,1,40395625
CHEMBL4297839,1.0,abstract,1,40395625
CHEMBL5314341,1.0,abstract,1,40395625
CHEMBL3039507,1.0,abstract,1,40395625
CHEMBL5314341,1.0,abstract,1,38837628
CHEMBL4297630,1.0,abstract,1,38837628
CHEMBL5314341,1.0,abstract,1,35784565
CHEMBL1201631,1.0,abstract,1,35784565
CHEMBL5314776,1.0,abstract,1,39663847
CHEMBL5314341,1.0,abstract,1,39663847
CHEMBL5314341,1.0,abstract,1,37629010
CHEMBL5314341,1.0,abstract,1,39603505
CHEMBL5314341,1.0,abstract,1,38562018
CHEMBL4297630,1.0,abstract,1,38562018
CHEMBL5314341,1.0,abstract,1,38127123
CHEMBL1201631,1.0,abstract,1,38127123
CHEMBL5314341,1.0,abstract,1,36997003
CHEMBL1201631,1.0,abstract,1,34919671
CHEMBL5314341,1.0,abstract,1,39548491
CHEMBL1201631,1.0,abstract,1,39548491
CHEMBL5314341,1.0,abstract,1,38853300
CHEMBL5314341,1.0,abstract,1,36383639
CHEMBL1201631,1.0,abstract,1,36383639
CHEMBL5314341,1.0,abstract,1,41429191
CHEMBL5314341,1.0,abstract,1,38133864
CHEMBL5314341,1.0,abstract,1,37969012
CHEMBL5314341,1.0,abstract,1,37048171
CHEMBL5314341,1.0,abstract,1,34934197
CHEMBL5314341,1.0,abstract,1,36323231
CHEMBL5314341,1.0,abstract,1,37865924
CHEMBL5095485,1.0,abstract,1,37865924
CHEMBL5314341,1.0,abstract,1,36646385
CHEMBL5314341,1.0,abstract,1,34861287
CHEMBL566315,1.0,abstract,1,32237916
CHEMBL5314341,1.0,abstract,1,40771639
CHEMBL1201631,1.0,abstract,1,40771639
CHEMBL5314341,1.0,abstract,1,39345440
CHEMBL1200689,1.0,abstract,1,39345440
CHEMBL5314776,1.0,abstract,1,39345440
CHEMBL5314341,1.0,abstract,1,36571995
CHEMBL201511,1.0,abstract,1,36571995
CHEMBL5314341,1.0,abstract,1,35872608
CHEMBL2108724,1.0,abstract,1,35872608
CHEMBL4297839,1.0,abstract,1,35872608
CHEMBL5314341,1.0,abstract,1,34310065
CHEMBL1201631,1.0,abstract,1,34310065
CHEMBL4297741,1.0,abstract,1,38977507
CHEMBL5314341,1.0,abstract,1,38977507
CHEMBL5314341,1.0,abstract,1,40459429
CHEMBL5314341,1.0,abstract,1,38356208
CHEMBL5095485,1.0,abstract,1,38356208
CHEMBL5314341,1.0,abstract,1,34491605
CHEMBL1201631,1.0,abstract,1,34491605
CHEMBL2108724,1.0,abstract,1,40699363
CHEMBL4297839,1.0,abstract,1,40699363
CHEMBL5095485,1.0,abstract,1,40699363
CHEMBL5314341,1.0,abstract,1,40699363
CHEMBL5314341,1.0,abstract,1,38927527
CHEMBL1201631,1.0,abstract,1,38927527
CHEMBL1201631,1.0,abstract,1,37410209
CHEMBL5314341,1.0,abstract,1,37410209
CHEMBL5314341,1.0,abstract,1,35439540
CHEMBL414357,1.0,abstract,1,35439540
CHEMBL1201631,1.0,abstract,1,35439540
CHEMBL5314341,1.0,abstract,1,33097629
CHEMBL3545269,1.0,abstract,1,33097629
CHEMBL5314341,1.0,abstract,1,41030857
CHEMBL1201631,1.0,abstract,1,41030857
CHEMBL1201631,1.0,abstract,1,41067947
CHEMBL5314341,1.0,abstract,1,41067947
CHEMBL5314341,1.0,abstract,1,35646543
CHEMBL5314341,1.0,abstract,1,38673503
CHEMBL5314341,1.0,abstract,1,37254135
CHEMBL1201631,1.0,abstract,1,39270917
CHEMBL5314341,1.0,abstract,1,39270917
CHEMBL5314341,1.0,abstract,1,38984948
CHEMBL5314341,1.0,abstract,1,38916409
CHEMBL1201631,1.0,abstract,1,38916409
CHEMBL5314776,1.0,abstract,1,37330144
CHEMBL5314341,1.0,abstract,1,37330144
CHEMBL4084119,1.0,abstract,1,37330144
CHEMBL2108724,1.0,abstract,1,37330144
CHEMBL5314341,1.0,abstract,1,39594662
CHEMBL1201631,1.0,abstract,1,39594662
CHEMBL96,1.0,abstract,1,39594662
CHEMBL5314341,1.0,abstract,1,40755350
CHEMBL2108724,1.0,abstract,1,40755350
CHEMBL1201631,1.0,abstract,1,40755350
CHEMBL5314341,1.0,abstract,1,32571939
CHEMBL5314341,1.0,abstract,1,38677509
CHEMBL1201631,1.0,abstract,1,38677509
CHEMBL1201631,1.0,abstract,1,40450129
CHEMBL5314341,1.0,abstract,1,40450129
CHEMBL5095485,1.0,abstract,2,37086147
CHEMBL5314341,1.0,abstract,1,37086147
CHEMBL2108027,1.0,abstract,1,37086147
CHEMBL5314341,1.0,abstract,1,35461369
CHEMBL2108724,1.0,abstract,1,35461369
CHEMBL3707395,1.0,abstract,1,35461369
CHEMBL5314341,1.0,abstract,1,40280422
CHEMBL5314341,1.0,abstract,1,35953646
CHEMBL4297630,1.0,abstract,1,35953646
CHEMBL3545269,1.0,abstract,1,35953646
CHEMBL5314341,1.0,abstract,1,37218182
CHEMBL5314341,1.0,abstract,1,36192552
CHEMBL4298213,1.0,abstract,1,36192552
CHEMBL1201631,1.0,abstract,1,36192552
CHEMBL5314341,1.0,abstract,1,33336763
CHEMBL5314341,1.0,abstract,1,32139602
CHEMBL5314341,1.0,abstract,1,35484823
CHEMBL4297630,1.0,abstract,1,35235191
CHEMBL5314341,1.0,abstract,1,35235191
CHEMBL5314341,1.0,abstract,1,33933675
CHEMBL5314341,1.0,abstract,1,33239450
CHEMBL1201631,1.0,abstract,1,33239450
CHEMBL1201631,1.0,abstract,1,32670541
CHEMBL5314341,1.0,abstract,1,31782107
CHEMBL5314341,1.0,abstract,1,39236784
CHEMBL5314776,1.0,abstract,1,36974349
CHEMBL5314341,1.0,abstract,1,36974349
CHEMBL5314341,1.0,abstract,1,32193322
CHEMBL553,1.0,abstract,1,36344490
CHEMBL5314341,1.0,abstract,1,34295325
CHEMBL5314341,1.0,abstract,1,41816810
CHEMBL1201631,1.0,abstract,1,32021494
CHEMBL5314341,1.0,abstract,1,32021494
CHEMBL5314341,1.0,abstract,1,36404376
CHEMBL1201631,1.0,abstract,1,36404376
CHEMBL5314341,1.0,abstract,1,32646248
CHEMBL1201631,1.0,abstract,1,32586846
CHEMBL1201631,1.0,abstract,1,34789669
CHEMBL672,1.0,abstract,1,36097790
CHEMBL1016,1.0,abstract,1,38498345
CHEMBL1201631,1.0,abstract,1,41274199
CHEMBL1201631,1.0,abstract,1,40864559
CHEMBL221959,1.0,abstract,1,38507500
CHEMBL1789941,1.0,abstract,1,38507500
CHEMBL3137309,1.0,abstract,1,40234394
CHEMBL227744,1.0,abstract,1,34468816
CHEMBL2107786,1.0,abstract,1,34468816
CHEMBL1983268,1.0,abstract,1,38522181
CHEMBL4559134,1.0,abstract,1,38522181
CHEMBL2028663,1.0,abstract,1,38522181
CHEMBL3137343,1.0,abstract,1,38522181
CHEMBL4298124,1.0,abstract,1,38522181
CHEMBL4297522,1.0,abstract,1,38522181
CHEMBL715,1.0,abstract,1,39788356
CHEMBL1201631,1.0,abstract,1,32777482
CHEMBL278315,1.0,abstract,1,37223734
CHEMBL1201631,1.0,abstract,1,36203933
CHEMBL503,1.0,abstract,1,39824985
CHEMBL1064,1.0,abstract,1,40241752
CHEMBL1064,1.0,abstract,1,39437792
CHEMBL1336,1.0,abstract,1,34582293
CHEMBL1946170,1.0,abstract,1,34582293
CHEMBL3137343,1.0,abstract,1,34582293
CHEMBL1064,1.0,abstract,1,39565443
CHEMBL1201631,1.0,abstract,1,35326421
CHEMBL1536,1.0,abstract,1,32233708
CHEMBL1064,1.0,abstract,1,40399275
CHEMBL2108658,1.0,abstract,1,34772758
CHEMBL1064,1.0,abstract,1,38588613
CHEMBL1201631,1.0,abstract,1,37019209
CHEMBL59,1.0,abstract,1,34814904
CHEMBL493,1.0,abstract,1,34814904
CHEMBL536151,1.0,abstract,1,33811906
CHEMBL1069,1.0,abstract,1,36069136
CHEMBL1201631,1.0,abstract,1,34823548
CHEMBL2403108,1.0,abstract,2,34827309
CHEMBL18442,1.0,abstract,1,38359264
CHEMBL575060,1.0,abstract,1,38921020
CHEMBL189963,1.0,abstract,1,38528594
CHEMBL3137309,1.0,abstract,1,38528594
CHEMBL1873475,1.0,abstract,1,38528594
CHEMBL1201631,1.0,abstract,1,34850077
CHEMBL575060,1.0,abstract,1,40252393
CHEMBL1200689,1.0,abstract,1,39345787
CHEMBL1200689,1.0,abstract,1,35568758
CHEMBL941,1.0,abstract,1,36660357
CHEMBL1642,1.0,abstract,1,36660357
CHEMBL1789941,1.0,abstract,1,41284617
CHEMBL1094636,1.0,abstract,1,40373259
CHEMBL575060,1.0,abstract,1,40918513
CHEMBL1200689,1.0,abstract,1,31985279
CHEMBL2103870,1.0,abstract,1,35210618
CHEMBL2010601,1.0,abstract,1,38810646
CHEMBL4298128,1.0,abstract,1,34268058
CHEMBL3544914,1.0,abstract,1,34268058
CHEMBL2010601,1.0,abstract,1,34268058
CHEMBL150,1.0,abstract,1,37171334
CHEMBL2010601,1.0,abstract,1,34407318
CHEMBL4298128,1.0,abstract,1,39411414
CHEMBL3544914,1.0,abstract,1,39411414
CHEMBL2010601,1.0,abstract,1,39411414
CHEMBL4298128,1.0,abstract,2,38954478
CHEMBL5314934,1.0,abstract,1,38954478
CHEMBL1551,1.0,abstract,1,38962827
CHEMBL4298128,1.0,abstract,2,41266217
CHEMBL140,1.0,abstract,1,35904711
CHEMBL4298128,1.0,abstract,1,39330416
CHEMBL3544914,1.0,abstract,1,39330416
CHEMBL2010601,1.0,abstract,1,39330416
CHEMBL2010601,1.0,abstract,1,37657258
CHEMBL2010601,1.0,abstract,1,37259485
CHEMBL3544914,1.0,abstract,1,37259485
CHEMBL4298128,1.0,abstract,1,37259485
CHEMBL2103870,1.0,abstract,1,37259485
CHEMBL103,1.0,abstract,1,35116323
CHEMBL2010601,1.0,abstract,1,39012815
CHEMBL4298128,1.0,abstract,1,39012815
CHEMBL3544914,1.0,abstract,1,39012815
CHEMBL2010601,1.0,abstract,1,32773577
CHEMBL1229517,1.0,abstract,1,36620555
CHEMBL2028663,1.0,abstract,1,36620555
CHEMBL2146883,1.0,abstract,1,36620555
CHEMBL3187723,1.0,abstract,1,36620555
CHEMBL4298128,1.0,abstract,1,40785054
CHEMBL3544914,1.0,abstract,1,40785054
CHEMBL2010601,1.0,abstract,1,40785054
CHEMBL1551,1.0,abstract,1,33202578
CHEMBL2010601,1.0,abstract,1,36015300
CHEMBL2103870,1.0,abstract,1,36015300
CHEMBL3544914,1.0,abstract,1,36015300
CHEMBL4298128,1.0,abstract,1,36015300
CHEMBL44,1.0,abstract,1,38633590
CHEMBL413,1.0,abstract,1,35655775
CHEMBL4298128,1.0,abstract,1,32265602
CHEMBL3544914,1.0,abstract,1,32265602
CHEMBL2010601,1.0,abstract,1,32265602
CHEMBL2103870,1.0,abstract,1,33285018
CHEMBL2010601,1.0,abstract,1,33285018
CHEMBL4298128,1.0,abstract,1,33285018
CHEMBL3544914,1.0,abstract,1,33285018
CHEMBL5314934,1.0,abstract,1,41654434
CHEMBL4298128,1.0,abstract,1,41654434
CHEMBL3544914,1.0,abstract,1,41654434
CHEMBL2103870,1.0,abstract,1,41654434
CHEMBL2010601,1.0,abstract,1,41654434
CHEMBL4297603,1.0,abstract,1,41654434
CHEMBL2010601,1.0,abstract,1,37511977
CHEMBL2325741,1.0,abstract,2,38566315
CHEMBL413,1.0,abstract,1,37149062
CHEMBL1200694,1.0,abstract,1,38901498
CHEMBL4297454,1.0,abstract,1,34253595
CHEMBL3987016,1.0,abstract,1,34253595
CHEMBL5314341,1.0,abstract,1,34271220
CHEMBL413,1.0,abstract,1,34632383
CHEMBL413,1.0,abstract,1,34077553
CHEMBL480,1.0,abstract,1,38572109
CHEMBL1201631,1.0,abstract,1,38572109
CHEMBL1789844,1.0,abstract,1,38596295
CHEMBL3137343,1.0,abstract,1,38596295
CHEMBL2108738,1.0,abstract,1,38596295
CHEMBL3707227,1.0,abstract,2,38596295
CHEMBL3833373,1.0,abstract,1,38596295
CHEMBL3301587,1.0,abstract,1,38596295
CHEMBL4297723,1.0,abstract,1,38596295
CHEMBL3137309,1.0,abstract,1,38666914
CHEMBL200102,1.0,abstract,1,38666914
CHEMBL41,1.0,abstract,1,37960997
CHEMBL39,1.0,abstract,1,37960997
CHEMBL45,1.0,abstract,1,38029845
CHEMBL1479,1.0,abstract,1,38029845
CHEMBL4297955,1.0,abstract,1,38029845
CHEMBL1200511,1.0,abstract,2,38029845
CHEMBL1230609,1.0,abstract,1,38231480
CHEMBL576982,1.0,abstract,1,38231480
CHEMBL3301622,1.0,abstract,1,38231480
CHEMBL370805,1.0,abstract,1,38401668
CHEMBL59,1.0,abstract,1,38401668
CHEMBL667,1.0,abstract,1,38429330
CHEMBL2007641,1.0,abstract,1,38437636
CHEMBL3353410,1.0,abstract,2,38460944
CHEMBL939,1.0,abstract,1,38460944
CHEMBL1173655,1.0,abstract,1,38460944
CHEMBL4297522,1.0,abstract,1,40386584
CHEMBL4298138,1.0,abstract,1,40313033
CHEMBL5314341,1.0,abstract,1,38486997
CHEMBL2108724,1.0,abstract,1,38486997
CHEMBL300138,1.0,abstract,1,38488006
