category,created_at,description,external_id,icd_code,id,is_oncology_subtype,mesh_id,name,parent_id,prevalence_tier,source,synonyms,therapeutic_area
clinical_trial,2026-04-12 13:45:46.006781+00:00,,,,freeman-sheldon syndrome,False,67538400,Freeman-Sheldon Syndrome,,,,,
clinical_trial,2026-04-12 13:45:46.006781+00:00,,,,gordon syndrome,False,68011546,Gordon Syndrome,,,,,
clinical_trial,2026-04-12 13:45:46.006781+00:00,,,,gram negative infections,False,68016905,Gram Negative Infections,,,,,
clinical_trial,2026-04-12 13:45:46.006781+00:00,,,,myeloradiculopathy,False,68020818,Myeloradiculopathy,,,,,
clinical_trial,2026-04-12 13:45:46.006781+00:00,,,,pyelonephritis,False,68011705,Pyelonephritis,,,,,
clinical_trial,2026-04-12 13:45:46.006781+00:00,,,,interstitial cystitis,False,68018856,Interstitial Cystitis,,,,,
clinical_trial,2026-04-12 13:45:46.006781+00:00,,,,lung disease chronic,False,68029424,Lung Disease Chronic,,,,,
clinical_trial,2026-04-12 13:45:46.006781+00:00,,,,radiculopathy,False,68011843,Radiculopathy,,,,,
clinical_trial,2026-04-12 13:45:46.006781+00:00,,,,rotator cuff tears,False,2016307,Rotator Cuff Tears,,,,,
clinical_trial,2026-04-12 13:45:46.006781+00:00,,,,painful bladder syndrome,False,68018856,Painful Bladder Syndrome,,,,,
clinical_trial,2026-04-12 13:45:46.006781+00:00,,,,renal failure chronic,False,68007676,Renal Failure Chronic,,,,,
clinical_trial,2026-04-12 13:45:46.006781+00:00,,,,spondylosis,False,68055009,Spondylosis,,,,,
clinical_trial,2026-04-12 13:45:46.006781+00:00,,,,stage iv thyroid gland medullary carcinoma ajcc v7,False,,Stage IV Thyroid Gland Medullary Carcinoma AJCC v7,,,,,
clinical_trial,2026-04-12 13:45:46.006781+00:00,,,,adenoid cystic carcinomas of the salivary glands,False,,Adenoid Cystic Carcinomas of the Salivary Glands,,,,,
clinical_trial,2026-04-12 13:45:46.006781+00:00,,,,stunting,False,68006130,Stunting,,,,,
clinical_trial,2026-04-12 13:45:46.006781+00:00,,,,eyelid dermatochalasis,False,,Eyelid Dermatochalasis,,,,,
clinical_trial,2026-04-12 13:45:46.006781+00:00,,,,thyroid gland anaplastic carcinoma by ajcc v8 stage,False,,Thyroid Gland Anaplastic Carcinoma by AJCC V8 Stage,,,,,
clinical_trial,2026-04-12 13:45:46.006781+00:00,,,,alveolar osseous loss,False,,Alveolar Osseous Loss,,,,,
clinical_trial,2026-04-12 13:45:46.006781+00:00,,,,micronutrient deficiency,False,,Micronutrient Deficiency,,,,,
clinical_trial,2026-04-12 13:45:46.006781+00:00,,,,analogue generalized anxiety disorder,False,,Analogue Generalized Anxiety Disorder,,,,,
clinical_trial,2026-04-12 13:45:46.006781+00:00,,,,mature teeth,False,,Mature Teeth,,,,,
clinical_trial,2026-04-12 13:45:46.006781+00:00,,,,regenerative endodontic treatment,False,,Regenerative Endodontic Treatment,,,,,
clinical_trial,2026-04-12 13:45:46.006781+00:00,,,,cachexia-anorexia syndrome,False,,Cachexia-Anorexia Syndrome,,,,,
clinical_trial,2026-04-12 13:45:46.006781+00:00,,,,dysmucorrhea,False,,Dysmucorrhea,,,,,
clinical_trial,2026-04-12 13:45:46.006781+00:00,,,,dry amd,False,,Dry AMD,,,,,
clinical_trial,2026-04-12 13:45:46.006781+00:00,,,,malignant thyroid gland neoplasm,False,,Malignant Thyroid Gland Neoplasm,,,,,
clinical_trial,2026-04-12 13:45:46.006781+00:00,,,,thyroid gland squamous cell carcinoma,False,,Thyroid Gland Squamous Cell Carcinoma,,,,,
clinical_trial,2026-04-12 13:45:46.006781+00:00,,,,anemia of prematurity,False,,Anemia of Prematurity,,,,,
clinical_trial,2026-04-12 13:45:46.006781+00:00,,,,"iron deficiency, anaemia in children",False,,"Iron Deficiency, Anaemia in Children",,,,,
clinical_trial,2026-04-12 13:45:46.006781+00:00,,,,muscle power performance,False,,Muscle Power Performance,,,,,
clinical_trial,2026-04-12 13:45:46.006781+00:00,,,,functional mobility,False,,Functional Mobility,,,,,
clinical_trial,2026-04-12 13:45:46.006781+00:00,,,,system; sclerosis,False,68020529,System; Sclerosis,,,,,
clinical_trial,2026-04-12 13:45:46.006781+00:00,,,,metastatic medullary thyroid cancer,False,,Metastatic Medullary Thyroid Cancer,,,,,
clinical_trial,2026-04-12 13:45:46.006781+00:00,,,,dietary supplementation,False,,Dietary Supplementation,,,,,
clinical_trial,2026-04-12 13:45:46.006781+00:00,,,,ret-altered non small cell lung cancer,False,,RET-altered Non Small Cell Lung Cancer,,,,,
clinical_trial,2026-04-12 13:45:46.006781+00:00,,,,ret-altered papillary thyroid cancer,False,,RET-altered Papillary Thyroid Cancer,,,,,
clinical_trial,2026-04-12 13:45:46.006781+00:00,,,,ret-altered colon cancer,False,,RET-altered Colon Cancer,,,,,
clinical_trial,2026-04-12 13:45:46.006781+00:00,,,,ret-altered solid tumors,False,,RET-altered Solid Tumors,,,,,
clinical_trial,2026-04-12 13:45:46.006781+00:00,,,,tecar therapy,False,81000628,TECAR Therapy,,,,,
clinical_trial,2026-04-12 13:45:46.006781+00:00,,,,hip replacement in osteoarthritis patients,False,,Hip Replacement in Osteoarthritis Patients,,,,,
clinical_trial,2026-04-12 13:45:46.006781+00:00,,,,infantile fibrosarcoma,False,,Infantile Fibrosarcoma,,,,,
clinical_trial,2026-04-12 13:45:46.006781+00:00,,,,thyroid gland papillary carcinoma,False,2027965,Thyroid Gland Papillary Carcinoma,,,,,
clinical_trial,2026-04-12 13:45:46.006781+00:00,,,,advanced / metastic solid tumors,False,,Advanced / Metastic Solid Tumors,,,,,
clinical_trial,2026-04-12 13:45:46.006781+00:00,,,,tooth injuries,False,68018677,Tooth Injuries,,,,,
clinical_trial,2026-04-12 13:45:46.006781+00:00,,,,lca (leber congenital amaurosis),False,,LCA (Leber Congenital Amaurosis),,,,,
clinical_trial,2026-04-12 13:45:46.006781+00:00,,,,very low birth weight infant,False,68019102,Very Low Birth Weight Infant,,,,,
clinical_trial,2026-04-12 13:45:46.006781+00:00,,,,iron deficiency anemia of pregnancy,False,,Iron Deficiency Anemia of Pregnancy,,,,,
clinical_trial,2026-04-12 13:45:46.006781+00:00,,,,"cytokines (il-1, il-6)",False,,"Cytokines (IL-1, IL-6)",,,,,
clinical_trial,2026-04-12 13:45:46.006781+00:00,,,,"pulmonary hypertension, interstitial lung disease",False,,"Pulmonary Hypertension, Interstitial Lung Disease",,,,,
clinical_trial,2026-04-12 13:45:46.006781+00:00,,,,plasma cell myeloma refractory,False,,Plasma Cell Myeloma Refractory,,,,,
clinical_trial,2026-04-12 13:45:46.006781+00:00,,,,amd - age-related macular degeneration,False,68008268,AMD - Age-Related Macular Degeneration,,,,,
clinical_trial,2026-04-12 13:45:46.006781+00:00,,,,apexification,False,68056624,Apexification,,,,,
clinical_trial,2026-04-12 13:45:46.006781+00:00,,,,chronic apical periodontitis,False,68010485,Chronic Apical Periodontitis,,,,,
clinical_trial,2026-04-12 13:45:46.006781+00:00,,,,medullary thyroid cancer (mtc),False,67536914,Medullary Thyroid Cancer (MTC),,,,,
clinical_trial,2026-04-12 13:45:46.006781+00:00,,,,"cancer, thyroid",False,68013964,"Cancer, Thyroid",,,,,
clinical_trial,2026-04-12 13:45:46.006781+00:00,,,,macular oedema,False,68008269,Macular Oedema,,,,,
clinical_trial,2026-04-12 13:45:46.006781+00:00,,,,extremely low birth weight,False,68052577,Extremely Low Birth Weight,,,,,
clinical_trial,2026-04-12 13:45:46.006781+00:00,,,,endocrine gland neoplasm,False,68004701,Endocrine Gland Neoplasm,,,,,
clinical_trial,2026-04-12 13:45:46.006781+00:00,,,,dermatochalasis,False,68003483,Dermatochalasis,,,,,
clinical_trial,2026-04-12 13:45:46.006781+00:00,,,,hepcidin,False,68064451,Hepcidin,,,,,
clinical_trial,2026-04-12 13:45:46.006781+00:00,,,,lung neoplasm,False,68008175,Lung Neoplasm,,,,,
clinical_trial,2026-04-12 13:45:46.006781+00:00,,,,fractals,False,68017709,Fractals,,,,,
clinical_trial,2026-04-12 13:45:46.006781+00:00,,,,post traumatic stress disorders,False,68013313,Post Traumatic Stress Disorders,,,,,
clinical_trial,2026-04-12 13:45:46.006781+00:00,,,,gastrointestinal disease,False,68005767,Gastrointestinal Disease,,,,,
clinical_trial,2026-04-12 13:45:46.006781+00:00,,,,morbidity,False,81000453,Morbidity,,,,,
clinical_trial,2026-04-12 13:45:46.006781+00:00,,,,respiratory tract disease,False,68012140,Respiratory Tract Disease,,,,,
clinical_trial,2026-04-12 13:45:46.006781+00:00,,,,iron deficiencies,False,2101206,Iron Deficiencies,,,,,
clinical_trial,2026-04-12 13:45:46.006781+00:00,,,,premature infants,False,68062071,Premature Infants,,,,,
clinical_trial,2026-04-12 13:45:46.006781+00:00,,,,moringa oleifera,False,68029588,Moringa Oleifera,,,,,
clinical_trial,2026-04-12 13:45:46.006781+00:00,,,,muscle performance,False,68019739,Muscle Performance,,,,,
clinical_trial,2026-04-12 13:45:46.006781+00:00,,,,infantile myofibromatosis,False,67562978,Infantile Myofibromatosis,,,,,
clinical_trial,2026-04-12 13:45:46.006781+00:00,,,,intestinal disease,False,68007411,Intestinal Disease,,,,,
clinical_trial,2026-04-12 13:45:46.006781+00:00,,,,shoulder injuries,False,2016285,Shoulder Injuries,,,,,
clinical_trial,2026-04-12 13:45:46.006781+00:00,,,,neonatal hyperbilirubinemia,False,68051556,Neonatal Hyperbilirubinemia,,,,,
clinical_trial,2026-04-12 13:45:46.006781+00:00,,,,pulp necrosis,False,68003790,Pulp Necrosis,,,,,
clinical_trial,2026-04-12 13:45:46.006781+00:00,,,,regenerative endodontic,False,2028211,Regenerative Endodontic,,,,,
clinical_trial,2026-04-12 13:45:46.006781+00:00,,,,nicotine use disorder,False,68014029,Nicotine Use Disorder,,,,,
clinical_trial,2026-04-12 13:45:46.006781+00:00,,,,retinitis pigmentosa (rp),False,67564000,Retinitis Pigmentosa (RP),,,,,
clinical_trial,2026-04-12 13:45:46.006781+00:00,,,,spinal cord diseases,False,68013118,Spinal Cord Diseases,,,,,
clinical_trial,2026-04-12 13:45:46.006781+00:00,,,,stereotactic body radiation therapy,False,68016634,Stereotactic Body Radiation Therapy,,,,,
clinical_trial,2026-04-12 13:45:46.006781+00:00,,,,stage iiib lung cancer,False,,Stage IIIB Lung Cancer,,,,,
clinical_trial,2026-04-12 13:45:46.006781+00:00,,,,stage iiic lung cancer,False,,Stage IIIC Lung Cancer,,,,,
clinical_trial,2026-04-12 13:45:46.006781+00:00,,,,stage iva lung cancer,False,,Stage IVA Lung Cancer,,,,,
clinical_trial,2026-04-12 13:45:46.006781+00:00,,,,stage ivb lung cancer,False,,Stage IVB Lung Cancer,,,,,
clinical_trial,2026-04-12 13:45:46.006781+00:00,,,,cdk gene mutation,False,,CDK Gene Mutation,,,,,
clinical_trial,2026-04-12 13:45:46.006781+00:00,,,,alk-positive non small cell lung cancer (nsclc) and ros1-positive nsclc,False,,ALK-positive Non Small Cell Lung Cancer (NSCLC) and ROS1-positive NSCLC,,,,,
clinical_trial,2026-04-12 13:45:46.006781+00:00,,,,rare tumour,False,,Rare Tumour,,,,,
clinical_trial,2026-04-12 13:45:46.006781+00:00,,,,sudden cardiac death,False,68016757,Sudden Cardiac Death,,,,,
clinical_trial,2026-04-12 13:45:46.006781+00:00,,,,ros1-positive non-small cell lung cancer (nsclc),False,,ROS1-positive Non-Small Cell Lung Cancer (NSCLC),,,,,
clinical_trial,2026-04-12 13:45:46.006781+00:00,,,,resectable lung non-small cell carcinoma,False,,Resectable Lung Non-Small Cell Carcinoma,,,,,
clinical_trial,2026-04-12 13:45:46.006781+00:00,,,,infant type hemispheric glioma,False,,Infant Type Hemispheric Glioma,,,,,
clinical_trial,2026-04-12 13:45:46.006781+00:00,,,,"diffuse midline glioma, h3k27-altered",False,,"Diffuse Midline Glioma, H3K27-altered",,,,,
clinical_trial,2026-04-12 13:45:46.006781+00:00,,,,recurrent non small cell lung cancer,False,,Recurrent Non Small Cell Lung Cancer,,,,,
clinical_trial,2026-04-12 13:45:46.006781+00:00,,,,lung cancer ros translocated,False,,Lung Cancer ROS Translocated,,,,,
clinical_trial,2026-04-12 13:45:46.006781+00:00,,,,molecular sequence variation,False,,Molecular Sequence Variation,,,,,
clinical_trial,2026-04-12 13:45:46.006781+00:00,,,,receptor tyrosine kinase gene mutation,False,,Receptor Tyrosine Kinase Gene Mutation,,,,,
clinical_trial,2026-04-12 13:45:46.006781+00:00,,,,rtk family gene mutation,False,,RTK Family Gene Mutation,,,,,
clinical_trial,2026-04-12 13:45:46.006781+00:00,,,,ras (kras or nras) gene mutation,False,,Ras (Kras or Nras) Gene Mutation,,,,,
clinical_trial,2026-04-12 13:45:46.006781+00:00,,,,advanced solid cancer,False,,Advanced Solid Cancer,,,,,
clinical_trial,2026-04-12 13:45:46.006781+00:00,,,,stereotactic body radiation therapy; pd-1 inhibitor; hyperthermia; nsclc,False,,Stereotactic Body Radiation Therapy; PD-1 Inhibitor; Hyperthermia; NSCLC,,,,,
clinical_trial,2026-04-12 13:45:46.006781+00:00,,,,"targetable oncogenes (egfr, alk, ros1)",False,,"Targetable Oncogenes (EGFR, ALK, ROS1)",,,,,
clinical_trial,2026-04-12 13:45:46.006781+00:00,,,,early lung cancer,False,,Early Lung Cancer,,,,,
clinical_trial,2026-04-12 13:45:46.006781+00:00,,,,refractory cutaneous melanoma,False,,Refractory Cutaneous Melanoma,,,,,
clinical_trial,2026-04-12 13:45:46.006781+00:00,,,,locally advanced or metastatic non-small cell lung cancer (nsclc),False,,Locally Advanced or Metastatic Non-Small Cell Lung Cancer (NSCLC),,,,,
clinical_trial,2026-04-12 13:45:46.006781+00:00,,,,egfr activating mutation,False,,EGFR Activating Mutation,,,,,
clinical_trial,2026-04-12 13:45:46.006781+00:00,,,,egf-r positive non-small cell lung cancer,False,,EGF-R Positive Non-Small Cell Lung Cancer,,,,,
clinical_trial,2026-04-12 13:45:46.006781+00:00,,,,ros1 positive nsclc - reactive oxygen species 1 positive non-small cell lung cancer,False,,ROS1 Positive NSCLC - Reactive Oxygen Species 1 Positive Non-Small Cell Lung Cancer,,,,,
clinical_trial,2026-04-12 13:45:46.006781+00:00,,,,cns progression,False,,CNS Progression,,,,,
clinical_trial,2026-04-12 13:45:46.918762+00:00,,,,transition care,False,68010360,Transition Care,,,,,
clinical_trial,2026-04-12 13:45:46.006781+00:00,,,,other solid tumor,False,,Other Solid Tumor,,,,,
clinical_trial,2026-04-12 13:45:46.006781+00:00,,,,tumors with aberrations in alk or ros1,False,67577198,Tumors With Aberrations in ALK or ROS1,,,,,
clinical_trial,2026-04-12 13:45:46.006781+00:00,,,,positive for proto-oncogene tyrosine-protein kinase ros,False,,Positive for Proto-Oncogene Tyrosine-Protein Kinase ROS,,,,,
clinical_trial,2026-04-12 13:45:46.006781+00:00,,,,ros1 rearrangement non-small cell lung cancer,False,,ROS1 Rearrangement Non-small Cell Lung Cancer,,,,,
clinical_trial,2026-04-12 13:45:46.006781+00:00,,,,alk rearrangement non-small cell lung cancer,False,,ALK Rearrangement Non-small Cell Lung Cancer,,,,,
clinical_trial,2026-04-12 13:45:46.006781+00:00,,,,braf wt allele,False,,BRAF wt Allele,,,,,
clinical_trial,2026-04-12 13:45:46.006781+00:00,,,,invasive skin melanoma,False,,Invasive Skin Melanoma,,,,,
clinical_trial,2026-04-12 13:45:46.006781+00:00,,,,met fusion gene positive,False,,MET Fusion Gene Positive,,,,,
clinical_trial,2026-04-12 13:45:46.006781+00:00,,,,nras wt allele,False,,NRAS wt Allele,,,,,
clinical_trial,2026-04-12 13:45:46.006781+00:00,,,,"cancers with ntrk, ros1, or alk gene fusions",False,,"Cancers With NTRK, ROS1, or ALK Gene Fusions",,,,,
clinical_trial,2026-04-12 13:45:46.006781+00:00,,,,stage iii nsclc,False,,Stage III NSCLC,,,,,
clinical_trial,2026-04-12 13:45:46.006781+00:00,,,,rose cluster 1,False,,ROSE Cluster 1,,,,,
clinical_trial,2026-04-12 13:45:46.006781+00:00,,,,prosocial and emotional well-being,False,,Prosocial and Emotional Well-Being,,,,,
clinical_trial,2026-04-12 13:45:46.006781+00:00,,,,child growth,False,,Child Growth,,,,,
clinical_trial,2026-04-12 13:45:46.918762+00:00,,,,healthy children and their main-care giver,False,,Healthy Children and Their Main-care Giver,,,,,
clinical_trial,2026-04-12 13:45:46.918762+00:00,,,,complication of hemodialysis,False,,Complication of Hemodialysis,,,,,
clinical_trial,2026-04-12 13:45:46.006781+00:00,,,,"anemia, sickle cell",False,68000755,"Anemia, Sickle Cell",,,,,
clinical_trial,2026-04-12 13:45:46.006781+00:00,,,,acute chest syndrome,False,68056586,Acute Chest Syndrome,,,,,
clinical_trial,2026-04-12 13:45:46.006781+00:00,,,,"cancer, therapy-related",False,68016609,"Cancer, Therapy-Related",,,,,
clinical_trial,2026-04-12 13:45:46.006781+00:00,,,,arrythmia,False,68001145,Arrythmia,,,,,
clinical,2026-05-17 07:23:36.375611+00:00,,,,hypertensive_left_ventricular_hypertrophy,False,,Hypertensive Left Ventricular Hypertrophy,,,,,
clinical_trial,2026-04-12 13:45:46.006781+00:00,,,,non small cell lung cancer (squamous or non squamous),False,68002289,Non Small Cell Lung Cancer (Squamous or Non Squamous),,,,,
clinical_trial,2026-04-12 13:45:46.006781+00:00,,,,atypical parkinsonism,False,67566823,Atypical Parkinsonism,,,,,
clinical_trial,2026-04-12 13:45:46.006781+00:00,,,,genetic alteration,False,68009154,Genetic Alteration,,,,,
clinical_trial,2026-04-12 13:45:46.918762+00:00,,,,hyperthyroidism treated or under control,False,68011366,Hyperthyroidism Treated or Under Control,,,,,
clinical_trial,2026-04-12 13:45:46.006781+00:00,,,,resistance,False,81000517,Resistance,,,,,
clinical_trial,2026-04-12 13:45:46.006781+00:00,,,,pulmonary nodules,False,68055613,Pulmonary Nodules,,,,,
clinical_trial,2026-04-12 13:45:46.006781+00:00,,,,ros1 proto oncogene,False,67483813,ROS1 Proto Oncogene,,,,,
clinical_trial,2026-04-12 13:45:46.006781+00:00,,,,locally advanced or metastatic solid tumors harboring a ros1 or ntrk alteration,False,67485286,Locally Advanced or Metastatic Solid Tumors Harboring a ROS1 or NTRK Alteration,,,,,
clinical_trial,2026-04-12 13:45:46.006781+00:00,,,,oropharynx squamous cell carcinoma,False,2027925,Oropharynx Squamous Cell Carcinoma,,,,,
clinical_trial,2026-04-12 13:45:46.006781+00:00,,,,out of hospital cardiac arrest,False,68058687,Out of Hospital Cardiac Arrest,,,,,
clinical_trial,2026-04-12 13:45:46.006781+00:00,,,,parents,False,68016241,Parents,,,,,
clinical_trial,2026-04-12 13:45:46.006781+00:00,,,,propranolol,False,68013999,Propranolol,,,,,
clinical_trial,2026-04-12 13:45:46.006781+00:00,,,,"pneumonia, bacterial",False,68018410,"Pneumonia, Bacterial",,,,,
clinical_trial,2026-04-12 13:45:46.006781+00:00,,,,positive for anaplastic lymphoma kinase,False,67408996,Positive for Anaplastic Lymphoma Kinase,,,,,
clinical_trial,2026-04-12 13:45:46.006781+00:00,,,,non small cell lung caner,False,68002289,Non Small Cell Lung Caner,,,,,
clinical_trial,2026-04-12 13:45:46.918762+00:00,,,,sensory processing dysfunction,False,,Sensory Processing Dysfunction,,,,,
clinical_trial,2026-04-12 13:45:46.918762+00:00,,,,sci/d,False,,SCI/D,,,,,
clinical_trial,2026-04-12 13:45:46.918762+00:00,,,,myocarditis viral,False,,Myocarditis Viral,,,,,
clinical_trial,2026-04-12 13:45:46.918762+00:00,,,,coronary artery calcification,False,,Coronary Artery Calcification,,,,,
clinical_trial,2026-04-12 13:45:46.918762+00:00,,,,sickle beta 0 thalassemia,False,,Sickle Beta 0 Thalassemia,,,,,
clinical_trial,2026-04-12 13:45:46.918762+00:00,,,,sickle beta plus thalassemia,False,,Sickle Beta Plus Thalassemia,,,,,
clinical_trial,2026-04-12 13:45:46.918762+00:00,,,,sickle beta thalassemia,False,,Sickle Beta Thalassemia,,,,,
clinical_trial,2026-04-12 13:45:46.918762+00:00,,,,sickle cell-ss disease,False,,Sickle Cell-SS Disease,,,,,
clinical_trial,2026-04-12 13:45:46.918762+00:00,,,,analyze the results of cardiorespiratory stress tests,False,,Analyze the Results of Cardiorespiratory Stress Tests,,,,,
clinical_trial,2026-04-12 13:45:46.918762+00:00,,,,resting and stress echocardiography,False,,Resting and Stress Echocardiography,,,,,
clinical_trial,2026-04-12 13:45:46.918762+00:00,,,,capillary lactatemia measurements at the ear,False,,Capillary Lactatemia Measurements at the Ear,,,,,
clinical_trial,2026-04-12 13:45:46.918762+00:00,,,,sudden cardiac arrest,False,68016757,Sudden Cardiac Arrest,,,,,
clinical_trial,2026-04-12 13:45:46.918762+00:00,,,,ventilated patients,False,,Ventilated Patients,,,,,
clinical_trial,2026-04-12 13:45:46.918762+00:00,,,,sickle cells disease,False,,Sickle Cells Disease,,,,,
clinical_trial,2026-04-12 13:45:46.918762+00:00,,,,cardiac sarcoidosis,False,,Cardiac Sarcoidosis,,,,,
clinical_trial,2026-04-12 13:45:46.918762+00:00,,,,infant feeding practices,False,,Infant Feeding Practices,,,,,
clinical_trial,2026-04-12 13:45:46.918762+00:00,,,,non-ischemic cardiomyopathy,False,,Non-ischemic Cardiomyopathy,,,,,
clinical_trial,2026-04-12 13:45:46.918762+00:00,,,,"arrhythmogenic cardiomyopathy (ac, arvd/c)",False,,"Arrhythmogenic Cardiomyopathy (AC, ARVD/C)",,,,,
clinical_trial,2026-04-12 13:45:46.918762+00:00,,,,arrhythmogenic mitral valve prolapse,False,,Arrhythmogenic Mitral Valve Prolapse,,,,,
clinical_trial,2026-04-12 13:45:46.918762+00:00,,,,sudden death,False,68053840,Sudden Death,,,,,
clinical_trial,2026-04-12 13:45:46.918762+00:00,,,,treatment decisions,False,68017065,Treatment Decisions,,,,,
clinical_trial,2026-04-12 13:45:46.918762+00:00,,,,arrhythmic and inflammatory non-ischemic cardiomyopathy,False,,Arrhythmic and Inflammatory Non-ischemic Cardiomyopathy,,,,,
clinical_trial,2026-04-12 13:45:46.918762+00:00,,,,inflammatory (non-arrhythmic) non-ischemic cardiomyopathy,False,,Inflammatory (Non-Arrhythmic) Non-ischemic Cardiomyopathy,,,,,
clinical_trial,2026-04-12 13:45:46.918762+00:00,,,,"nonischemic cardiomyopathy sensu strictu (non-inflammatory, non-arrhythmic)",False,,"Nonischemic Cardiomyopathy Sensu Strictu (Non-inflammatory, Non-arrhythmic)",,,,,
clinical_trial,2026-04-12 13:45:46.918762+00:00,,,,"major ventricular arrhythmias, i.e. sustained ventricular tachycardia, ventricular fibrillation, or appropriate therapy of cardiac device (defibrillators)",False,,"Major Ventricular Arrhythmias, I.e. Sustained Ventricular Tachycardia, Ventricular Fibrillation, or Appropriate Therapy of Cardiac Device (defibrillators)",,,,,
clinical_trial,2026-04-12 13:45:46.918762+00:00,,,,undefined phenotypes,False,,Undefined Phenotypes,,,,,
clinical_trial,2026-04-12 13:45:46.918762+00:00,,,,therapeutic drug monitoring (tdm),False,,Therapeutic Drug Monitoring (TDM),,,,,
clinical_trial,2026-04-12 13:45:46.918762+00:00,,,,myocardial bridge of coronary artery,False,,Myocardial Bridge of Coronary Artery,,,,,
clinical_trial,2026-04-12 13:45:46.918762+00:00,,,,bypass graft stenosis,False,,Bypass Graft Stenosis,,,,,
clinical_trial,2026-04-12 13:45:46.918762+00:00,,,,bypass graft occlusion,False,,Bypass Graft Occlusion,,,,,
clinical_trial,2026-04-12 13:45:46.918762+00:00,,,,bypass graft thrombosis,False,,Bypass Graft Thrombosis,,,,,
clinical_trial,2026-04-12 13:45:46.918762+00:00,,,,hyperthyroidism,False,EFO_0009189,Hyperthyroidism,,,,,endocrine system disease
clinical_trial,2026-04-12 13:45:46.918762+00:00,,,,depression in old age,False,,Depression in Old Age,,,,,
clinical_trial,2026-04-12 13:45:46.918762+00:00,,,,"sars-cov-2 infection, thalasemmie, scd",False,,"SARS-CoV-2 Infection, Thalasemmie, SCD",,,,,
clinical_trial,2026-04-12 13:45:46.918762+00:00,,,,sickle cell disease (scd),False,,Sickle Cell Disease (SCD),,,,,
clinical_trial,2026-04-12 13:45:46.918762+00:00,,,,sickle cell leg ulcer,False,,Sickle Cell Leg Ulcer,,,,,
clinical_trial,2026-04-12 13:45:46.918762+00:00,,,,peripheral arterial disease (pad),False,,Peripheral Arterial Disease (PAD),,,,,
clinical_trial,2026-04-12 13:45:46.918762+00:00,,,,ischaemic cardiomyopathy,False,,Ischaemic Cardiomyopathy,,,,,
clinical_trial,2026-04-12 13:45:46.918762+00:00,,,,non-ischaemic cardiomyopathy,False,,Non-ischaemic Cardiomyopathy,,,,,
clinical_trial,2026-04-12 13:45:46.918762+00:00,,,,knee surgery with tourniquet,False,,Knee Surgery With Tourniquet,,,,,
clinical_trial,2026-04-12 13:45:46.918762+00:00,,,,myelodysplastic syndrome post cytotoxic therapy,False,,Myelodysplastic Syndrome Post Cytotoxic Therapy,,,,,
clinical_trial,2026-04-12 13:45:46.918762+00:00,,,,other fatty acid oxidation disorders,False,,Other Fatty Acid Oxidation Disorders,,,,,
clinical_trial,2026-04-12 13:45:46.918762+00:00,,,,drepanocytosis,False,68012805,Drepanocytosis,,,,,
clinical_trial,2026-04-12 13:45:46.918762+00:00,,,,athletes heart,False,68059267,Athletes Heart,,,,,
clinical_trial,2026-04-12 13:45:46.918762+00:00,,,,immunodeficiency,False,68054325,Immunodeficiency,,,,,
clinical_trial,2026-04-12 13:45:46.918762+00:00,,,,paroxysmal af,False,68001281,Paroxysmal AF,,,,,
clinical_trial,2026-04-12 13:45:46.918762+00:00,,,,other anemias,False,68000747,Other Anemias,,,,,
clinical_trial,2026-04-12 13:45:46.918762+00:00,,,,exclusive breastfeeding,False,68001942,Exclusive Breastfeeding,,,,,
clinical_trial,2026-04-12 13:45:46.918762+00:00,,,,hemoglobin sc disease,False,68006450,Hemoglobin SC Disease,,,,,
clinical_trial,2026-04-12 13:45:46.918762+00:00,,,,"obesity, visceral",False,68056128,"Obesity, Visceral",,,,,
clinical_trial,2026-04-12 13:45:46.918762+00:00,,,,fibroid,False,68007889,Fibroid,,,,,
clinical_trial,2026-04-12 13:45:46.918762+00:00,,,,fibrosis,False,68056627,Fibrosis,,,,,
clinical_trial,2026-04-12 13:45:46.918762+00:00,,,,flat feet,False,68005413,Flat Feet,,,,,
clinical_trial,2026-04-12 13:45:46.918762+00:00,,,,myocardial bridge,False,68054084,Myocardial Bridge,,,,,
clinical_trial,2026-04-12 13:45:46.918762+00:00,,,,priapism,False,68011317,Priapism,,,,,
clinical_trial,2026-04-12 13:45:46.918762+00:00,,,,hepatotoxicity,False,68031367,Hepatotoxicity,,,,,
clinical_trial,2026-04-12 13:45:46.918762+00:00,,,,hypervigilance,False,68001007,Hypervigilance,,,,,
clinical_trial,2026-04-12 13:45:46.918762+00:00,,,,overlapping phenotype,False,68009634,Overlapping Phenotype,,,,,
clinical_trial,2026-04-12 13:45:46.918762+00:00,,,,left ventricular noncompaction,False,68056830,Left Ventricular Noncompaction,,,,,
clinical_trial,2026-04-12 13:45:46.918762+00:00,,,,lordosis,False,68008141,Lordosis,,,,,
clinical_trial,2026-04-12 13:45:46.918762+00:00,,,,masturbation,False,68008418,Masturbation,,,,,
clinical_trial,2026-04-12 13:45:46.918762+00:00,,,,migraine with aura,False,68020325,Migraine With Aura,,,,,
clinical_trial,2026-04-12 13:45:46.918762+00:00,,,,"pectoris, stable angina",False,68060050,"Pectoris, Stable Angina",,,,,
clinical_trial,2026-04-12 13:45:46.918762+00:00,,,,sexual arousal disorder,False,68020018,Sexual Arousal Disorder,,,,,
