association_score,evidence_type,indication_id,source_doc_id,target_id
0.0,clinical_trial_phase0,hyperlipidemias,,PCSK9
0.4076157561364539,open_targets_genetic_association,response_to_statin,,EDNRA
0.75,clinical_trial_phase3,type_2_diabetes_mellitus,,MGA
0.5,clinical_trial_phase2,myelodysplastic_syndrome,,MITOGEN-AC
0.3584291876202236,open_targets_genetic_association,disorder_of_lipid_metabolism,,EDNRA
0.35300009175926306,open_targets_clinical,ulcer_disease,,EDNRA
0.35041169387596127,open_targets_genetic_association,essential_hypertension,,EDNRA
0.345441042172821,open_targets_clinical,focal_segmental_glomerulosclerosis,,EDNRA
0.3435009986965415,open_targets_literature,covid-19,,EDNRA
0.34139759459395325,open_targets_genetic_association,chronic_obstructive_pulmonary_disease,,EDNRA
0.3362441256953835,open_targets_genetic_association,intermediate_coronary_syndrome,,EDNRA
0.32608934466512185,open_targets_genetic_association,intracranial_hemorrhage,,EDNRA
0.3230723387625179,open_targets_genetic_association,cerebrovascular_disorder,,EDNRA
0.75,clinical_trial_phase3,post_essential_thrombocythemia_myelofibrosis,,MOS
0.75,clinical_trial_phase3,post_polycythemia_vera_myelofibrosis,,MOS
0.7874601728728147,open_targets_genetic_association,waardenburg_syndrome_type_4a,,EDNRB
0.668070033291211,open_targets_genetic_literature,abcd_syndrome,,EDNRB
0.6134910394661259,open_targets_clinical,pulmonary_arterial_hypertension,,EDNRB
0.5908262775406984,open_targets_clinical,hypertension,,EDNRB
0.0,clinical_trial_phase0,percutaneous_coronary_intervention,,PCSK9
0.25857970542302056,open_targets_genetic_association,myopathy,,FDFT1
0.20693339941418995,open_targets_affected_pathway,neurodegenerative_disease,,FDFT1
0.25,clinical_trial_phase1,metastatic_cancer,,PCSK9
0.75,clinical_trial_phase3,hyperlipidemia;_mixed,,PCSK9
0.25,clinical_trial_phase1,basal_cell_carcinoma,,MELANOMA-A
0.25,clinical_trial_phase1,bcc,,MELANOMA-A
0.25,clinical_trial_phase1,bcc_-_basal_cell_carcinoma,,MELANOMA-A
0.5,clinical_trial_phase2,unresectable_melanoma,,MELANOMA-A
0.25,clinical_trial_phase1,merkel_cell_carcinoma,,MELANOMA-A
0.5,clinical_trial_phase2,melanoma_stage_iii,,MELANOMA-A
0.5,clinical_trial_phase2,melanoma_stage_iv,,MELANOMA-A
0.14888949763312484,open_targets_genetic_association,hypertrophic_cardiomyopathy,,DUAL SPECI
0.11826555349910459,open_targets_genetic_association,sudden_infant_death_syndrome,,DUAL SPECI
0.11567810123920665,open_targets_literature,alzheimer_disease,,DUAL SPECI
0.10110237487544357,open_targets_literature,neoplasm,,DUAL SPECI
0.25,clinical_trial_phase1,malignant_melanoma,,MELANOMA-A
0.5,clinical_trial_phase2,uveal_melanoma,,MELANOMA-A
0.5,clinical_trial_phase2,metastatic_melanoma,,MELANOMA-A
0.3020456664217725,open_targets_genetic_association,attention_deficit_hyperactivity_disorder,,DUSP26
0.2993117487768782,open_targets_genetic_association,disease_of_peritoneum,,DUSP26
0.2582683098523095,open_targets_genetic_association,schizophrenia,,DUSP26
0.22200680702784534,open_targets_genetic_association,obesity,,DUSP26
0.2157711893769872,open_targets_genetic_association,smoking_initiation,,DUSP26
0.17312428953176548,open_targets_genetic_association,enteritis,,DUSP26
0.17297981446051708,open_targets_genetic_association,gestational_diabetes,,DUSP26
0.16777292936813695,open_targets_genetic_association,response_to_vaccine,,DUSP26
0.16666038210338677,open_targets_genetic_association,duodenitis,,DUSP26
0.16294535604701949,open_targets_genetic_association,cholelithiasis,,DUSP26
0.16142115891470527,open_targets_genetic_association,secondary_malignant_neoplasm,,DUSP26
0.0,clinical_trial_phase0,helicobacter_infection,,MET
0.5490694725055032,open_targets_genetic_association,genetic_disorder,,DYRK1A
0.5,clinical_trial_phase2,locally_advanced/recurrent_or_distant_metastasized_non-small_cell_lung_cancer_with_met_overexpressio,,MET
0.5335295846656654,open_targets_genetic_literature,rare_genetic_intellectual_disability_with_developmental_anomaly,,DYRK1A
0.5,clinical_trial_phase2,clear_cell_renal_cell_cancer_(ccrcc),,MET
0.5127821489146304,open_targets_genetic_association,seizure,,DYRK1A
0.5100929410024877,open_targets_genetic_association,absent_or_delayed_speech_development,,DYRK1A
0.5,clinical_trial_phase2,clear_cell_renal_cell_carcinoma_metastatic,,MET
0.5,clinical_trial_phase2,clear_cell_renal_cancer,,MET
0.5,clinical_trial_phase2,bone_metastases_of_a_malignant_tumor,,MET
0.468583257348616,open_targets_genetic_association,global_developmental_delay,,DYRK1A
0.40226294133034607,open_targets_genetic_association,autism_spectrum_disorder,,DYRK1A
0.40683636118262545,open_targets_genetic_association,large_artery_stroke,,EDNRA
0.75,clinical_trial_phase3,type_1_diabetes_mellitus,,MGA
0.40111267102713577,open_targets_genetic_association,kidney_disease,,EDNRA
0.39941631347629525,open_targets_genetic_association,aneurysm,,EDNRA
0.3989078040100848,open_targets_genetic_association,medical_procedure,,EDNRA
0.3910700113707932,open_targets_genetic_association,hypertensive_heart_disease,,EDNRA
0.3891766749573134,open_targets_genetic_association,familial_hypercholesterolemia,,EDNRA
0.5,clinical_trial_phase2,acute_myeloid_leukemia,,MITOGEN-AC
0.3884313016633748,open_targets_genetic_association,atrial_flutter,,EDNRA
0.5,clinical_trial_phase2,acute_myeloid_leukemia_arising_from_previous_myelodysplastic/myeloproliferative_neoplasm,,MITOGEN-AC
0.37863098053943,open_targets_genetic_association,response_to_xenobiotic_stimulus,,EDNRA
0.5,clinical_trial_phase2,acute_myeloid_leukemia_post_cytotoxic_therapy,,MITOGEN-AC
0.37736875012218185,open_targets_genetic_literature,cleft_palate,,EDNRA
0.5,clinical_trial_phase2,"acute_myeloid_leukemia,_myelodysplasia-related",,MITOGEN-AC
0.375025477301239,open_targets_genetic_association,cystic_fibrosis,,EDNRA
0.3738404850147344,open_targets_clinical,idiopathic_pulmonary_fibrosis,,EDNRA
0.3734014130432123,open_targets_genetic_literature,mandibulofacial_dysostosis,,EDNRA
0.37185379740172014,open_targets_genetic_literature,alopecia,,EDNRA
0.3599163719549679,open_targets_clinical,diabetic_nephropathy,,EDNRA
0.0,clinical_trial_phase0,cardiovascular_events,,PCSK9
0.25,clinical_trial_phase1,neoplasms,,MOS
0.5,clinical_trial_phase2,mpn_(myeloproliferative_neoplasms),,MOS
0.5,clinical_trial_phase2,myelodysplastic/myeloproliferative_neoplasm,,MOS
0.25,clinical_trial_phase1,pancreatic_cancer,,PCSK9
0.590090073908303,open_targets_clinical,pulmonary_hypertension,,EDNRB
0.5564494868507298,open_targets_genetic_literature,hirschsprung_disease,,EDNRB
0.75,clinical_trial_phase2,post-polycythemia_vera_myelofibrosis,,MOS
0.75,clinical_trial_phase2,post-essential_thrombocythemia_myelofibrosis,,MOS
0.75,clinical_trial_phase3,dyslipidemias,,PCSK9
0.75,clinical_trial_phase3,primary_myelofibrosis,,MOS
0.12380401157851254,open_targets_genetic_association,biliary_tract_disease,,FDFT1
0.75,clinical_trial_phase2,myelofibrosis,,MOS
0.5159500149859682,open_targets_genetic_association,bipolar_disorder,,FES
0.4633222493004646,open_targets_genetic_association,major_depressive_disorder,,FES
0.0,clinical_trial_phase0,carcinoma,,PDCD1
0.44861839692117234,open_targets_genetic_association,autism_spectrum_disorder,,FES
0.0,clinical_trial_phase0,small_cell_lung_cancer,,PDCD1
0.75,clinical_trial_phase3,hepatocellular_carcinoma,,PDCD1
0.25,clinical_trial_phase1,diffuse_large_b_cell_lymphoma,,PDCD1
0.4104868070952987,open_targets_genetic_association,myocardial_ischemia,,FES
0.4093873163000055,open_targets_genetic_association,heart_disease,,FES
0.5,clinical_trial_phase1,melanoma,,PDCD1
0.5,clinical_trial_phase2,"carcinoma,_non-small-cell_lung",,PDCD1
0.628538403041411,open_targets_clinical,hypertension,,ADRA1A
0.0,clinical_trial_phase0,stage_iv_squamous_cell_lung_carcinoma_ajcc_v7,,MET
0.1596913461210306,open_targets_genetic_association,cholelithiasis,,DYRK1A
0.25,clinical_trial_phase1,locally_advanced/metastatic_solid_tumors,,MET
0.15083284219621423,open_targets_genetic_association,neurodevelopmental_disorder,,DYRK1A
0.14888949763312484,open_targets_genetic_association,hypertrophic_cardiomyopathy,,DYRK1A
0.11826555349910459,open_targets_genetic_association,sudden_infant_death_syndrome,,DYRK1A
0.11567810123920665,open_targets_literature,alzheimer_disease,,DYRK1A
0.10110237487544357,open_targets_literature,neoplasm,,DYRK1A
0.10045165051169583,open_targets_clinical,osteoarthritis,,DYRK1A
0.0,clinical_trial_phase0,endometrioid_carcinoma,,MGA
0.0,clinical_trial_phase0,mismatch_repair_deficiency,,MGA
0.70685038618596,open_targets_clinical,hypertension,,EDNRA
0.0,clinical_trial_phase0,impaired_glucose_tolerance,,MGA
0.5414182778315612,open_targets_genetic_association,heart_disease,,EDNRA
0.0,clinical_trial_phase0,myocardial_infarction,,MGA
0.53417364677938,open_targets_clinical,iga_glomerulonephritis,,EDNRA
0.526455390687647,open_targets_genetic_association,myocardial_infarction,,EDNRA
0.5226746816183744,open_targets_genetic_association,angina_pectoris,,EDNRA
0.5213827664786174,open_targets_genetic_association,coronary_atherosclerosis,,EDNRA
0.5188611247301084,open_targets_genetic_association,atherosclerosis,,EDNRA
0.5171257456852336,open_targets_clinical,congenital_heart_disease,,EDNRA
0.5145726363039705,open_targets_genetic_association,myocardial_ischemia,,EDNRA
0.509312573260664,open_targets_clinical,prostate_cancer,,EDNRA
0.5021862056175668,open_targets_genetic_association,peripheral_vascular_disease,,EDNRA
0.4963560368592215,open_targets_genetic_association,brain_aneurysm,,EDNRA
0.4903725829945994,open_targets_genetic_association,subarachnoid_hemorrhage,,EDNRA
0.48914292560845063,open_targets_genetic_association,heart_failure,,EDNRA
0.4779149030646645,open_targets_genetic_association,atrial_fibrillation,,EDNRA
0.46233709697235564,open_targets_genetic_association,peripheral_arterial_disease,,EDNRA
0.450480798154772,open_targets_genetic_association,coronary_artery_bypass,,EDNRA
0.5,clinical_trial_phase2,stage_iiia_uterine_corpus_cancer,,MGA
0.5,clinical_trial_phase2,stage_iiib_uterine_corpus_cancer,,MGA
0.5,clinical_trial_phase2,stage_iiic1_uterine_corpus_cancer,,MGA
0.5,clinical_trial_phase2,post-polycythemia_vera_(pv)_mf,,MOS
0.5327754875259726,open_targets_clinical,systemic_scleroderma,,EDNRB
0.5,clinical_trial_phase2,post-essential_thrombocythemia_(et)_mf,,MOS
0.5072052245651875,open_targets_genetic_association,waardenburg-shah_syndrome,,EDNRB
0.5050094807936787,open_targets_clinical,congenital_heart_disease,,EDNRB
0.502605928792069,open_targets_genetic_literature,waardenburg_syndrome,,EDNRB
0.5015844250674814,open_targets_genetic_association,abnormality_of_the_skeletal_system,,EDNRB
0.44442719230248867,open_targets_genetic_association,hair_color,,EDNRB
0.3879242965395309,open_targets_genetic_association,waardenburg_syndrome_type_2,,EDNRB
0.37816374482999165,open_targets_genetic_association,genetic_disorder,,EDNRB
0.3775717047736745,open_targets_clinical,idiopathic_pulmonary_fibrosis,,EDNRB
0.3740679683376187,open_targets_clinical,cardiovascular_disease,,EDNRB
0.3716998057956015,open_targets_genetic_association,hearing_impairment,,EDNRB
0.3521274726579242,open_targets_clinical,ulcer_disease,,EDNRB
0.5,clinical_trial_phase2,polycythemia_vera_(pv),,MOS
0.34146776303810994,open_targets_genetic_association,"aganglionosis,_total_intestinal",,EDNRB
0.5,clinical_trial_phase2,essential_thrombocythemia_(et),,MOS
0.34025476073929195,open_targets_clinical,heart_failure,,EDNRB
0.3400134663099256,open_targets_genetic_association,rare_genetic_deafness,,EDNRB
0.33060068532857273,open_targets_genetic_association,paralytic_strabismus,,EDNRB
0.29188930964830606,open_targets_literature,type_2_diabetes_mellitus,,EDNRB
0.29104413556420267,open_targets_clinical,heart_disease,,EDNRB
0.0,clinical_trial_phase0,anemia,,MOS
0.5,clinical_trial_phase2,myeloproliferative_disorders,,MOS
0.28599541416230917,open_targets_genetic_association,temporomandibular_joint_disorder,,EDNRB
0.25,clinical_trial_phase1,primary_myelofibrosis_(pmf),,MOS
0.28121893328510866,open_targets_genetic_association,vitiligo,,EDNRB
0.25,clinical_trial_phase1,post-polycythemia_vera_myelofibrosis_(post-pv_mf),,MOS
0.27344461932291786,open_targets_animal_model,deafness,,EDNRB
0.25,clinical_trial_phase1,post-essential_thrombocythemia_myelofibrosis_(post-et_mf),,MOS
0.2725651428299675,open_targets_clinical,pulmonary_arterial_hypertension_associated_with_portal_hypertension,,EDNRB
0.25,clinical_trial_phase1,follicular_lymphoma_(fl),,MOS
0.2698043813154728,open_targets_genetic_association,"hearing_loss,_autosomal_recessive",,EDNRB
0.25,clinical_trial_phase1,cll,,MOS
0.260710355685602,open_targets_clinical,vascular_disease,,EDNRB
0.25,clinical_trial_phase1,small_lymphocytic_lymphoma_(sll),,MOS
0.25943992493512336,open_targets_clinical,persistent_fetal_circulation_syndrome,,EDNRB
0.25,clinical_trial_phase1,richter's_syndrome,,MOS
0.25870589827929125,open_targets_clinical,hypotension,,EDNRB
0.25,clinical_trial_phase1,mantle_cell_lymphoma_(mcl),,MOS
0.25870589827929125,open_targets_clinical,atrial_septal_defect_1,,EDNRB
0.25870589827929125,open_targets_clinical,anterior_ischemic_optic_neuropathy,,EDNRB
0.5,clinical_trial_phase2,"fibrosis,_bone_marrow",,MOS
0.25870589827929125,open_targets_clinical,eisenmenger_syndrome,,EDNRB
0.25870589827929125,open_targets_clinical,pulmonary_embolism,,EDNRB
0.20817808394780496,open_targets_genetic_association,colorectal_cancer,,EDNRB
0.19402942370946843,open_targets_clinical,altitude_sickness,,EDNRB
0.19387080843112478,open_targets_genetic_association,alcohol_drinking,,EDNRB
0.18924599805783163,open_targets_genetic_association,placental_retention,,EDNRB
0.17401473821303065,open_targets_genetic_association,type_1_diabetes_mellitus,,EDNRB
0.5,clinical_trial_phase2,acute_lymphoblastic_leukemia_(all),,MTOR
0.5,clinical_trial_phase2,acute_myeloid_leukemia_(aml),,MTOR
0.16462249827648667,open_targets_genetic_association,musculoskeletal_system_disease,,EDNRB
0.16107008694654523,open_targets_genetic_association,aganglionic_megacolon,,EDNRB
0.12747796516856238,open_targets_genetic_association,restless_legs_syndrome,,EDNRB
0.11055572183158179,open_targets_literature,melanoma,,EDNRB
0.25,clinical_trial_phase1,hematopoietic_stem_cell_transplantation,,MTOR
0.25,clinical_trial_phase1,multiple_myeloma,,MTOR
0.25,clinical_trial_phase1,brain_and_central_nervous_system_tumors,,MTOR
0.25,clinical_trial_phase1,neuroblastoma,,MTOR
0.25,clinical_trial_phase1,sarcoma,,MTOR
0.8524327529356227,open_targets_literature,non-small_cell_lung_carcinoma,,EGFR
0.7662576881594817,open_targets_literature,lung_cancer,,EGFR
0.7639445728170198,open_targets_literature,lung_adenocarcinoma,,EGFR
0.7458734707707243,open_targets_affected_pathway,cancer,,EGFR
0.6782430238168734,open_targets_literature,breast_cancer,,EGFR
0.6698442744615951,open_targets_affected_pathway,colorectal_adenocarcinoma,,EGFR
0.6689054389929027,open_targets_literature,head_and_neck_squamous_cell_carcinoma,,EGFR
0.6546720491857014,open_targets_clinical,head_and_neck_malignant_neoplasia,,EGFR
0.6545346191066485,open_targets_literature,neoplasm,,EGFR
0.6485551990606572,open_targets_literature,glioblastoma_multiforme,,EGFR
0.6387533357167994,open_targets_genetic_association,"inflammatory_skin_and_bowel_disease,_neonatal,_2",,EGFR
0.6040947056927773,open_targets_clinical,colorectal_cancer,,EGFR
0.5925399797786479,open_targets_literature,urinary_bladder_carcinoma,,EGFR
0.5,clinical_trial_phase2,stage_iii_bladder_urothelial_carcinoma_ajcc_v6_and_v7,,MTOR
0.5812441025135224,open_targets_somatic_mutation,urinary_bladder_cancer,,EGFR
0.57817925712838,open_targets_clinical,breast_neoplasm,,EGFR
0.5,clinical_trial_phase2,acute_myeloid_leukemia_arising_from_previous_myelodysplastic_syndrome,,MTOR
0.5705223958803814,open_targets_clinical,medullary_thyroid_gland_carcinoma,,EGFR
0.5658106309992368,open_targets_clinical,breast_carcinoma,,EGFR
0.5526604215349816,open_targets_somatic_mutation,response_to_tyrosine_kinase_inhibitor,,EGFR
0.5417175666656153,open_targets_affected_pathway,viral_disease,,EGFR
0.25,clinical_trial_phase1,low-grade_gliomas,,MTOR
0.25,clinical_trial_phase1,extensive_stage_small_cell_lung_cancer,,MTOR
0.25,clinical_trial_phase1,hereditary_paraganglioma,,MTOR
0.5045030827112935,open_targets_genetic_association,squamous_cell_lung_carcinoma,,EGFR
0.49477202783581076,open_targets_clinical,pancreatic_carcinoma,,EGFR
0.4879335681314706,open_targets_genetic_association,abnormality_of_the_skeletal_system,,EGFR
0.4652561921670678,open_targets_literature,ovarian_cancer,,EGFR
0.5,clinical_trial_phase2,recurrent_adult_soft_tissue_sarcoma,,MTOR
0.4539968770262328,open_targets_clinical,head_and_neck_neoplasia,,EGFR
0.5,clinical_trial_phase2,stage_i_adult_soft_tissue_sarcoma,,MTOR
0.4512939347724284,open_targets_clinical,pancreatic_neoplasm,,EGFR
0.42122280691027253,open_targets_literature,colorectal_carcinoma,,ERBB2
0.4058686897398862,open_targets_clinical,malignant_pancreatic_neoplasm,,ERBB2
0.4033619911216987,open_targets_clinical,pancreatic_neoplasm,,ERBB2
0.39085093128687104,open_targets_literature,ovarian_neoplasm,,ERBB2
0.3896813135448606,open_targets_literature,skin_basal_cell_carcinoma,,ERBB2
0.3883576852320182,open_targets_literature,extramammary_paget_disease,,ERBB2
0.75,clinical_trial_phase3,single_antiplatelet_therapy,,ABCB1
0.25,clinical_trial_phase1,metastatic_pancreatic_cancer,,MYC
0.3795298854603307,open_targets_somatic_mutation,lobular_breast_carcinoma,,ERBB2
0.25,clinical_trial_phase1,ovarian_neoplasms,,MYC
0.25,clinical_trial_phase1,small_cell_lung_carcinoma,,MYC
0.25,clinical_trial_phase1,uterine_cervical_neoplasms,,MYC
0.25,clinical_trial_phase1,"carcinoma,_neuroendocrine",,MYC
0.25,clinical_trial_phase1,hepatocellular_carcinoma,,MYC
0.25,clinical_trial_phase1,hepatocellular_carcinoma_recurrent,,MYC
0.25,clinical_trial_phase1,hepatocellular_cancer,,MYC
0.25,clinical_trial_phase1,small_lymphocytic_lymphoma,,MYC
0.25,clinical_trial_phase1,chronic_lymphocytic_leukemia,,MYC
0.25,clinical_trial_phase1,waldenstrom_macroglobulinemia,,MYC
0.5767043387599409,open_targets_literature,neoplasm,,ERBB3
0.25,clinical_trial_phase1,recurrent_tumor,,MYC
0.5200858031829253,open_targets_clinical,medullary_thyroid_gland_carcinoma,,ERBB3
0.4537496133677276,open_targets_genetic_association,"erythroleukemia,_familial,_susceptibility_to",,ERBB3
0.4442695248271954,open_targets_literature,breast_cancer,,ERBB3
0.25,clinical_trial_phase1,anaplastic_ganglioglioma,,MYC
0.4402689496887587,open_targets_literature,prostate_cancer,,ERBB3
0.4399417465605263,open_targets_clinical,cholangiocarcinoma,,ERBB3
0.4398704055454349,open_targets_clinical,thyroid_carcinoma,,ERBB3
0.437068037230244,open_targets_somatic_mutation,breast_adenocarcinoma,,ERBB3
0.4187012258671566,open_targets_genetic_association,type_1_diabetes_mellitus,,ERBB3
0.40200022082620973,open_targets_clinical,malignant_pancreatic_neoplasm,,ERBB3
0.37158431209101256,open_targets_somatic_mutation,skin_basal_cell_carcinoma,,ERBB3
0.3705961992850847,open_targets_somatic_mutation,prostate_carcinoma,,ERBB3
0.36994943453938645,open_targets_somatic_mutation,extramammary_paget_disease,,ERBB3
0.25,clinical_trial_phase1,advanced_urothelial_cancer,,NECTIN4
0.3695798546847018,open_targets_somatic_mutation,meningothelial_meningioma,,ERBB3
0.5,clinical_trial_phase2,urothelial_carcinoma_urethra,,NECTIN4
0.3695798546847018,open_targets_somatic_mutation,desmoplastic_melanoma,,ERBB3
0.3633528836098321,open_targets_literature,lung_cancer,,ERBB3
0.36038627201652007,open_targets_somatic_mutation,endometrial_cancer,,ERBB3
0.5,clinical_trial_phase2,"philadelphia_chromosome_negative,_bcr-abl1_positive_chronic_myelogenous_leukemia",,ABL1
0.5123007096091811,open_targets_clinical,primary_ovarian_insufficiency,,ESR2
0.3400134663099256,open_targets_genetic_association,abnormal_facial_shape,,ABCC9
0.5,clinical_trial_phase2,myeloid_sarcoma,,MTOR
0.5,clinical_trial_phase2,chronic_myeloid_leukemia_(cml),,MTOR
0.5,clinical_trial_phase2,juvenile_myelomonocytic_leukemia_(jmml),,MTOR
0.10664303525656628,open_targets_animal_model,griscelli_disease,,EDNRB
0.10644532841437916,open_targets_animal_model,griscelli_disease_type_3,,EDNRB
0.10644532841437916,open_targets_animal_model,griscelli_syndrome_type_3,,EDNRB
0.25,clinical_trial_phase1,"unspecified_childhood_solid_tumor,_protocol_specific",,MTOR
0.27478736184120944,open_targets_affected_pathway,neurodegenerative_disease,,EEF2K
0.5,clinical_trial_phase2,covid19,,MTOR
0.1363389780426332,open_targets_genetic_association,polycythemia_vera,,EEF2K
0.0,clinical_trial_phase0,crohn's_diseases,,MTOR
0.1133538520296448,open_targets_literature,neoplasm,,EEF2K
1.0,clinical_trial_phase4,kidney_transplantation,,MTOR
0.10258187228124296,open_targets_literature,melanoma,,EEF2K
0.75,clinical_trial_phase3,graft-versus-host_disease,,MTOR
0.10090386573666495,open_targets_literature,triple-negative_breast_cancer,,EEF2K
0.75,clinical_trial_phase3,survival,,MTOR
0.25,clinical_trial_phase1,sickle_cell_disease,,MTOR
0.25,clinical_trial_phase1,graft_versus_host_disease,,MTOR
0.0,clinical_trial_phase0,metastatic_sarcoma,,MTOR
0.0,clinical_trial_phase0,recurrent_sarcoma,,MTOR
0.0,clinical_trial_phase0,resectable_sarcoma,,MTOR
0.25,clinical_trial_phase1,age-related_muscle_decline,,MTOR
0.0,clinical_trial_phase0,coronary_disease,,MTOR
0.25,clinical_trial_phase1,salivary_gland_dysfunction,,MTOR
0.25,clinical_trial_phase1,xerostomia,,MTOR
0.25,clinical_trial_phase1,head_and_neck_cancer,,MTOR
0.25,clinical_trial_phase1,"genital_neoplasms,_female",,MTOR
0.5,clinical_trial_phase2,locally_advanced_bladder_urothelial_carcinoma,,MTOR
0.5,clinical_trial_phase2,metastatic_transitional_cell_carcinoma,,MTOR
0.5,clinical_trial_phase2,metastatic_urothelial_carcinoma,,MTOR
0.5,clinical_trial_phase2,recurrent_bladder_carcinoma,,MTOR
0.5,clinical_trial_phase2,adult_acute_lymphoblastic_leukemia_in_remission,,MTOR
0.5,clinical_trial_phase2,adult_acute_myeloid_leukemia_in_remission,,MTOR
0.5680514109077718,open_targets_literature,squamous_cell_carcinoma,,EGFR
0.5,clinical_trial_phase2,myelodysplastic_syndrome,,MTOR
0.5672494365208632,open_targets_genetic_association,egfr-related_lung_cancer,,EGFR
0.5,clinical_trial_phase2,secondary_myelodysplastic_syndrome,,MTOR
0.25,clinical_trial_phase1,lymphangioleiomyomatosis,,MTOR
0.25,clinical_trial_phase1,tuberous_sclerosis_complex,,MTOR
0.75,clinical_trial_phase3,hepatitis_c_recurrence_after_liver_transplant,,MTOR
0.5395149003723256,open_targets_affected_pathway,lung_carcinoma,,EGFR
0.5334608584938647,open_targets_clinical,colorectal_neoplasm,,EGFR
0.5315346733258706,open_targets_literature,colorectal_carcinoma,,EGFR
0.25,clinical_trial_phase1,male_breast_cancer,,MTOR
0.25,clinical_trial_phase1,malignant_paraganglioma,,MTOR
0.25,clinical_trial_phase1,metastatic_gastrointestinal_carcinoid_tumor,,MTOR
0.5,clinical_trial_phase2,gastrointestinal_stromal_tumor,,MTOR
0.5,clinical_trial_phase2,stage_ii_adult_soft_tissue_sarcoma,,MTOR
0.4452039970160588,open_targets_literature,glioma,,EGFR
0.5,clinical_trial_phase2,stage_iii_adult_soft_tissue_sarcoma,,MTOR
0.4430729646742606,open_targets_clinical,thyroid_carcinoma,,EGFR
0.43580711315659765,open_targets_clinical,thyroid_neoplasm,,EGFR
0.43514258077451196,open_targets_affected_pathway,neurodegenerative_disease,,EGFR
0.42614782124581124,open_targets_literature,esophageal_squamous_cell_carcinoma,,EGFR
0.4243311575729057,open_targets_clinical,metastatic_colorectal_cancer,,EGFR
0.5,clinical_trial_phase2,ovarian_cancer,,MUC16
0.4037771547151502,open_targets_genetic_association,alcohol_drinking,,EGFR
0.5,clinical_trial_phase2,pancreatic_adenocarcinoma,,MUC16
0.39523485626406485,open_targets_clinical,anaplastic_large_cell_lymphoma,,EGFR
0.5,clinical_trial_phase2,resectable_pancreatic_carcinoma,,MUC16
0.3947339185220859,open_targets_literature,alzheimer_disease,,EGFR
0.5,clinical_trial_phase2,stage_i_pancreatic_cancer,,MUC16
0.39440899584987477,open_targets_literature,cervical_cancer,,EGFR
0.5,clinical_trial_phase2,stage_ia_pancreatic_cancer,,MUC16
0.3916776256407271,open_targets_somatic_mutation,bronchoalveolar_adenocarcinoma,,EGFR
0.5,clinical_trial_phase2,stage_ib_pancreatic_cancer,,MUC16
0.38853504585683407,open_targets_clinical,esophageal_cancer,,EGFR
0.3834813826932685,open_targets_somatic_mutation,low_grade_glioma,,EGFR
0.3806135761510223,open_targets_literature,hepatocellular_carcinoma,,EGFR
0.37817321570905693,open_targets_clinical,non-small_cell_squamous_lung_carcinoma,,EGFR
0.3777576338007636,open_targets_somatic_mutation,adenosquamous_lung_carcinoma,,EGFR
0.37507698047876364,open_targets_literature,carcinoma,,EGFR
0.0,clinical_trial_phase0,fallopian_tube_cancer,,MUCIN-16
0.3749360654257064,open_targets_somatic_mutation,congenital_mesoblastic_nephroma,,EGFR
0.0,clinical_trial_phase0,peritoneal_cancer,,MUCIN-16
0.3744668809659471,open_targets_somatic_mutation,hemangioblastoma,,EGFR
0.5,clinical_trial_phase0,ovarian_cancer,,MUCIN-16
0.25,clinical_trial_phase1,pancreatic_ductal_adenocarcinoma,,PCSK9
0.5,clinical_trial_phase2,pancreatic_adenocarcinoma,,MUCIN-16
0.7789523142843545,open_targets_literature,non-small_cell_lung_carcinoma,,ERBB2
0.5,clinical_trial_phase2,resectable_pancreatic_carcinoma,,MUCIN-16
0.7760656611883774,open_targets_literature,cancer,,ERBB2
0.5,clinical_trial_phase2,stage_i_pancreatic_cancer,,MUCIN-16
0.7328412378787701,open_targets_literature,gastric_cancer,,ERBB2
0.5,clinical_trial_phase2,stage_ia_pancreatic_cancer,,MUCIN-16
0.6959232284028988,open_targets_clinical,breast_carcinoma,,ERBB2
0.5,clinical_trial_phase2,stage_ib_pancreatic_cancer,,MUCIN-16
0.6112394535192099,open_targets_affected_pathway,lung_adenocarcinoma,,ERBB2
0.5,clinical_trial_phase2,osteosarcoma_in_children,,MYC
0.5,clinical_trial_phase2,gastrooesophageal_cancer,,MYC
0.25,clinical_trial_phase1,locally_advanced_pancreatic_ductal_adenocarcinoma,,MYC
0.25,clinical_trial_phase1,metastatic_pancreatic_ductal_adenocarcinoma,,MYC
0.25,clinical_trial_phase1,stage_ii_pancreatic_cancer_ajcc_v8,,MYC
0.5394473417845774,open_targets_genetic_association,"visceral_neuropathy,_familial,_2,_autosomal_recessive",,ERBB2
0.5282331101799769,open_targets_literature,ovarian_cancer,,ERBB2
0.5270278369442569,open_targets_clinical,medullary_thyroid_gland_carcinoma,,ERBB2
0.5259399959466103,open_targets_literature,prostate_cancer,,ERBB2
0.5029532777729844,open_targets_literature,glioma,,ERBB2
0.25,clinical_trial_phase1,advanced_solid_tumors_or_non-hodgkin's_lymphoma_(nhl),,MYC
0.4875221744374207,open_targets_affected_pathway,colorectal_adenocarcinoma,,ERBB2
0.5,clinical_trial_phase2,advanced_cancers,,MYC
0.47522661479028583,open_targets_affected_pathway,gastric_carcinoma,,ERBB2
0.46977306776491,open_targets_somatic_mutation,cervical_squamous_cell_carcinoma,,ERBB2
