confidence,context_type,mention_count,paper_id,target_id
1.0,,,38751642,CDK5
1.0,,,40680102,CDK5
1.0,,,40425656,CDK5
1.0,,,39683582,CDK5
1.0,,,36453550,CDK5
1.0,,,40020795,CDK5
1.0,,,38273763,CDK5
1.0,,,36043692,CDK5
1.0,,,40506855,CDK5
1.0,,,36152679,CDK5
1.0,,,38350636,CDK5
1.0,,,41233759,CDK5
1.0,,,34875451,CDK5
1.0,,,32690709,CDK5
1.0,,,32415712,CDK5
1.0,,,41275262,CDK5
1.0,,,31760872,CDK5
1.0,,,39892097,CDK5
1.0,,,40086631,CDK5
1.0,,,41201520,CDK5
1.0,,,40056707,CDK5
1.0,,,37353944,CDK5
1.0,,,37511490,CDK5
1.0,,,32974274,CDK5
1.0,,,38092158,CDK5
1.0,,,32335218,CDK5
1.0,,,35645825,CDK5
1.0,,,36246507,CDK5
1.0,,,40653030,CDK5
1.0,,,40317415,CDK5
1.0,,,37844429,CDK5
1.0,,,40318479,CDK5
1.0,,,40829042,CDK5
1.0,,,41369365,CDK5
1.0,,,37078951,CDK5
1.0,,,39637972,CDK5
1.0,,,31903881,CDK5
1.0,,,32054125,CDK5
1.0,,,36184739,CDK5
1.0,,,41344512,CDK5
1.0,,,37638222,CDK5
1.0,,,35760415,CDK5
1.0,,,40133754,CDK5
1.0,,,37644892,CDK5
1.0,,,35263573,CDK5
1.0,,,40188151,CDK5
1.0,,,36497160,CDK5
1.0,,,39863599,CDK5
1.0,,,40224020,CDK5
1.0,,,35358667,CDK5
1.0,,,38583237,CDK5
1.0,,,40384022,CDK5
1.0,,,37899376,CDK5
1.0,,,32708903,CDK5
1.0,,,40967163,CDK5
1.0,,,36562884,CDK5
1.0,,,37990321,CDK5
1.0,,,34529316,CDK5
1.0,,,41041338,CDK5
1.0,,,38824254,CDK5
1.0,,,40111935,CDK5
1.0,,,40806766,CDK5
1.0,,,35977518,CDK5
1.0,,,33957758,CDK5
1.0,,,39891095,CDK5
1.0,,,40921884,CDK5
1.0,,,40867577,CDK5
1.0,,,37976261,CDK5
1.0,,,32708313,CDK5
1.0,,,38307563,CDK5
1.0,,,39987414,CDK5
1.0,,,39959665,CDK5
1.0,,,36577736,CDK5
1.0,,,34360858,CDK5
1.0,,,38007240,CDK5
1.0,,,38169888,CDK5
1.0,,,36949537,CDK5
1.0,,,38387714,CDK5
1.0,,,37280283,CDK5
1.0,,,35674295,CDK5
1.0,,,40682474,CDK5
1.0,,,34865281,CDK5
1.0,,,41296830,CDK5
1.0,,,37722288,CDK5
1.0,,,33841641,CDK5
1.0,,,31991149,CDK5
1.0,,,35874807,CDK5
1.0,,,35012639,CDK5
1.0,,,38024857,CDK5
1.0,,,36508924,CDK5
1.0,,,38961127,CDK5
1.0,,,39377444,CDK5
1.0,,,33931002,CDK5
1.0,,,41323822,CDK5
1.0,,,41654127,CDK5
1.0,,,31744861,CDK5
1.0,,,39501944,CDK5
1.0,,,38712268,CDK5
1.0,,,33990543,CDK5
1.0,,,37657272,CDK5
1.0,,,38835215,CDK5
1.0,,,38536617,CDK5
1.0,,,37924385,CDK5
1.0,,,34171263,AURKB
1.0,,,32049046,AURKB
1.0,,,40744724,AURKB
1.0,,,38195869,AURKB
1.0,,,36874006,AURKB
1.0,,,40784984,AURKB
1.0,,,38315003,AURKB
1.0,,,39232499,AURKB
1.0,,,36575215,AURKB
1.0,,,34083040,AURKB
1.0,,,39521795,AURKB
1.0,,,38515112,AURKB
1.0,,,39927464,AURKB
1.0,,,40177797,AURKB
1.0,,,38890303,AURKB
1.0,,,40853292,AURKB
1.0,,,38496702,AURKB
1.0,,,39933527,AURKB
1.0,,,37816716,AURKB
1.0,,,33915740,AURKB
1.0,,,39299050,AURKB
1.0,,,37983866,AURKB
1.0,,,41276109,AURKB
1.0,,,39939315,AURKB
1.0,,,40730065,AURKB
1.0,,,36165728,AURKB
1.0,,,40105672,AURKB
1.0,,,40710353,AURKB
1.0,,,38601438,AURKB
1.0,,,39799765,AURKB
1.0,,,37934606,AURKB
1.0,,,39388278,AURKB
1.0,,,40721174,AURKB
1.0,,,40822359,AURKB
1.0,,,40533769,AURKB
1.0,,,40446708,AURKB
1.0,,,32863956,AURKB
1.0,,,37881124,AURKB
1.0,,,40630538,AURKB
1.0,,,37079315,AURKB
1.0,,,39514961,AURKB
1.0,,,35088239,AURKB
1.0,,,37903144,AURKB
1.0,,,41507586,AURKB
1.0,,,35151865,AURKB
1.0,,,40849584,AURKB
1.0,,,39779678,AURKB
1.0,,,38569218,AURKB
1.0,,,33934503,AURKB
1.0,,,34396896,AURKB
1.0,,,38287178,AURKB
1.0,,,39638069,AURKB
1.0,,,38142764,AURKB
1.0,,,40398151,AURKB
1.0,,,37318676,AURKB
1.0,,,31982864,AURKB
1.0,,,40101850,AURKB
1.0,,,40018943,AURKB
1.0,,,36627281,AURKB
1.0,,,41161489,AURKB
1.0,,,40389047,AURKB
1.0,,,33704359,AURKB
1.0,,,40499687,AURKB
1.0,,,35255953,AURKB
1.0,,,40197665,AURKB
1.0,,,38123032,AURKB
1.0,,,40766612,AURKB
1.0,,,32761869,AURKB
1.0,,,33202573,AURKB
1.0,,,38886738,AURKB
1.0,,,41043761,AURKB
1.0,,,40634321,AURKB
1.0,,,37459363,AURKB
1.0,,,38521968,AURKB
1.0,,,40481349,AURKB
1.0,,,40229714,AURKB
1.0,,,40086631,AURKB
1.0,,,36169922,AURKB
1.0,,,39850012,AURKB
1.0,,,40455761,AURKB
1.0,,,37820923,AURKB
1.0,,,38713155,AURKB
1.0,,,33462217,AURKB
1.0,,,39932274,AURKB
1.0,,,39542861,AURKB
1.0,,,39603069,AURKB
1.0,,,38505869,AURKB
1.0,,,38761704,AURKB
1.0,,,39861075,AURKB
1.0,,,35213076,AURKB
1.0,,,37378549,AURKB
1.0,,,39388904,AURKB
1.0,,,38508544,AURKB
1.0,,,36413818,AURKB
1.0,,,39323324,AURKB
1.0,,,33839760,AURKB
1.0,,,34397793,AURKB
1.0,,,33612479,AURKB
1.0,,,31563141,AURKB
1.0,,,40370109,AURKB
1.0,,,38233848,AURKB
1.0,,,40099930,AURKB
1.0,,,36292957,AURKB
1.0,,,38516642,AURKB
1.0,,,41555381,AURKB
1.0,,,34406008,AURKB
1.0,,,40546661,AURKB
1.0,,,36871042,AURKB
1.0,,,38893134,AURKB
1.0,,,39006183,AURKB
1.0,,,41409428,AURKB
1.0,,,34188712,AURKB
1.0,,,37289191,AURKB
1.0,,,36561847,AURKB
1.0,,,37588758,AURKB
1.0,,,38441546,AURKB
1.0,,,41076569,AURKB
1.0,,,41056367,AURKB
1.0,,,38936193,AURKB
1.0,,,32990233,AURKB
1.0,,,37783117,AURKB
1.0,,,32039001,AURKB
1.0,,,38714583,AURKB
1.0,,,33417980,AURKB
1.0,,,37634474,AURKB
1.0,,,36113844,AURKB
1.0,,,36482411,AURKB
1.0,,,32138169,AURKB
1.0,,,41734840,AURKB
1.0,,,40149290,AURKB
1.0,,,33163283,AURKB
1.0,,,36175852,AURKB
1.0,,,32717530,AURKB
1.0,,,34981034,AURKB
1.0,,,38085663,AURKB
1.0,,,39639535,AURKB
1.0,,,38237304,AURKB
1.0,,,37839173,AURKB
1.0,,,32083704,AURKB
1.0,,,32300176,AURKB
1.0,,,35456460,AURKB
1.0,,,37443114,AURKB
1.0,,,35901333,AURKB
1.0,,,37096681,AURKB
1.0,,,41540536,AURKB
1.0,,,39914083,AURKB
1.0,,,34128702,AURKB
1.0,,,41428503,AURKB
1.0,,,39706286,AURKB
1.0,,,38258067,AURKB
1.0,,,38409164,HDAC6
1.0,,,39567688,HDAC6
1.0,,,33171304,HDAC6
1.0,,,37503842,HDAC6
1.0,,,38569472,HDAC6
1.0,,,37990786,HDAC6
1.0,,,39689826,HDAC6
1.0,,,35857625,HDAC6
1.0,,,39635882,HDAC6
1.0,,,39546602,HDAC6
1.0,,,35575093,HDAC6
1.0,,,41173051,HDAC6
1.0,,,40377174,HDAC6
1.0,,,32327145,HDAC6
1.0,,,39305025,HDAC6
1.0,,,40167251,HDAC6
1.0,,,38059314,HDAC6
1.0,,,39001869,HDAC6
1.0,,,36402791,HDAC6
1.0,,,35544558,HDAC6
1.0,,,38593621,HDAC6
1.0,,,32789791,HDAC6
1.0,,,41061670,HDAC6
1.0,,,40063353,HDAC6
1.0,,,40902510,HDAC6
1.0,,,39259207,HDAC6
1.0,,,37638049,HDAC6
1.0,,,39155390,HDAC6
1.0,,,38317159,HDAC6
1.0,,,36255645,HDAC6
1.0,,,40159938,HDAC6
1.0,,,40581302,HDAC6
1.0,,,40641131,HDAC6
1.0,,,39781719,HDAC6
1.0,,,38258065,HDAC6
1.0,,,41012388,HDAC6
1.0,,,40615924,HDAC6
1.0,,,36642357,HDAC6
1.0,,,39807333,HDAC6
1.0,,,38947757,HDAC6
1.0,,,40449117,HDAC6
1.0,,,32065106,HDAC6
1.0,,,34777380,HDAC6
1.0,,,39933949,HDAC6
1.0,,,39790566,HDAC6
1.0,,,34477503,HDAC6
1.0,,,36076996,HDAC6
1.0,,,41498889,HDAC6
1.0,,,40404897,HDAC6
1.0,,,40104802,HDAC6
1.0,,,35652048,HDAC6
1.0,,,40381221,HDAC6
1.0,,,31865813,HDAC6
1.0,,,32676030,HDAC6
1.0,,,40069860,HDAC6
1.0,,,39506743,HDAC6
1.0,,,34530730,HDAC6
1.0,,,40013582,HDAC6
1.0,,,35404520,HDAC6
1.0,,,35266183,HDAC6
1.0,,,35699165,HDAC6
1.0,,,40912409,HDAC6
1.0,,,40155750,HDAC6
1.0,,,37545520,HDAC6
1.0,,,36958689,HDAC6
1.0,,,40393213,HDAC6
1.0,,,37002569,HDAC6
1.0,,,36649628,HDAC6
1.0,,,37429230,HDAC6
1.0,,,33176627,HDAC6
1.0,,,41058704,HDAC6
1.0,,,40539829,HDAC6
1.0,,,36255644,HDAC6
1.0,,,34619465,HDAC6
1.0,,,36375044,HDAC6
1.0,,,33523672,HDAC6
1.0,,,40451806,HDAC6
1.0,,,32013157,HDAC6
1.0,,,41218099,HDAC6
1.0,,,39861880,HDAC6
1.0,,,40414514,HDAC6
1.0,,,35694501,HDAC6
1.0,,,36167345,HDAC6
1.0,,,39986090,HDAC6
1.0,,,41344547,HDAC6
1.0,,,41105425,HDAC6
1.0,,,37564680,HDAC6
1.0,,,34915156,HDAC6
1.0,,,38334424,HDAC6
1.0,,,31390677,HDAC6
1.0,,,40921794,HDAC6
1.0,,,36595522,HDAC6
1.0,,,40699153,HDAC6
1.0,,,32006555,HDAC6
1.0,,,39676737,HDAC6
1.0,,,32453021,HDAC6
1.0,,,36865233,HDAC6
1.0,,,41017660,HDAC6
1.0,,,38945152,HDAC6
1.0,,,39084081,HDAC6
1.0,,,39892649,HDAC6
1.0,,,39843140,HDAC6
1.0,,,38857566,HDAC6
1.0,,,32067866,HDAC6
1.0,,,40751445,HDAC6
1.0,,,40424693,HDAC6
1.0,,,39979078,HDAC6
1.0,,,39779910,HDAC6
1.0,,,40993625,HDAC6
1.0,,,36581745,HDAC6
1.0,,,33035922,HDAC6
1.0,,,36012642,HDAC6
1.0,,,36355493,HDAC6
1.0,,,35043615,HDAC6
1.0,,,36902164,HDAC6
1.0,,,41011174,HDAC6
1.0,,,37782298,HDAC6
1.0,,,41501879,HDAC6
1.0,,,39823806,HDAC6
1.0,,,38242268,HDAC6
1.0,,,33747162,HDAC6
1.0,,,36594386,HDAC6
1.0,,,36223404,HDAC6
1.0,,,40197552,HDAC6
1.0,,,39623468,HDAC6
1.0,,,36986544,HDAC6
1.0,,,41444216,HDAC6
1.0,,,36645952,HDAC6
1.0,,,39800760,HDAC6
1.0,,,40373598,HDAC6
1.0,,,40302782,HDAC6
1.0,,,31382868,HDAC6
1.0,,,37586844,HDAC6
1.0,,,37027789,HDAC6
1.0,,,39724731,HDAC6
1.0,,,41110172,HDAC6
1.0,,,35859864,HDAC6
1.0,,,33759126,HDAC6
1.0,,,35842608,HDAC6
1.0,,,37660484,HDAC6
1.0,,,40823897,HDAC6
1.0,,,36135988,HDAC6
1.0,,,38142511,HDAC6
1.0,,,32120077,HDAC6
1.0,,,40250253,HDAC6
1.0,,,37392419,HDAC6
1.0,,,38237257,HDAC6
1.0,,,34524571,HDAC6
1.0,,,39960216,HDAC6
1.0,,,37894975,HDAC6
1.0,,,38671149,TH
1.0,,,39095104,TH
1.0,,,38145753,TH
1.0,,,32820870,TH
1.0,,,37415171,TH
1.0,,,38250049,TH
1.0,,,36195634,TH
1.0,,,39979082,TH
1.0,,,36449545,TH
1.0,,,37421815,TH
1.0,,,35738449,TH
1.0,,,34822388,TH
1.0,,,38071164,TH
1.0,,,36792132,TH
1.0,,,40181240,TH
1.0,,,39821232,TH
1.0,,,40850397,TH
1.0,,,39481349,TH
1.0,,,38950817,TH
1.0,,,31967907,TH
1.0,,,40968225,TH
1.0,,,40264664,TH
1.0,,,41321669,TH
1.0,,,34238181,TH
1.0,,,39250432,TH
1.0,,,32592283,TH
1.0,,,34820702,TH
1.0,,,35835616,TH
1.0,,,32569760,TH
1.0,,,38132126,TH
1.0,,,37379043,TH
1.0,,,35957531,TH
1.0,,,31451837,TH
1.0,,,34496050,TH
1.0,,,35438767,TH
1.0,,,34284898,TH
1.0,,,40562707,TH
1.0,,,38946643,TH
1.0,,,34330680,TH
1.0,,,41215497,TH
1.0,,,38731862,TH
1.0,,,37692539,TH
1.0,,,32372297,TH
1.0,,,34328373,TH
1.0,,,36826443,TH
1.0,,,40605078,TH
1.0,,,34619071,TH
1.0,,,40003355,TH
1.0,,,34144931,TH
1.0,,,34244080,TH
1.0,,,38369239,TH
1.0,,,40343581,TH
1.0,,,36868712,TH
1.0,,,41339338,TH
1.0,,,39664432,TH
1.0,,,36746649,TH
1.0,,,38060481,TH
1.0,,,32798042,TH
1.0,,,36931486,TH
1.0,,,37470686,TH
1.0,,,38929252,TH
1.0,,,38091983,TH
1.0,,,36789361,TH
1.0,,,41136964,TH
1.0,,,37168805,TH
1.0,,,38655445,TH
1.0,,,36793629,TH
1.0,,,37625025,TH
1.0,,,36454100,TH
1.0,,,36830249,TH
1.0,,,39095107,TH
1.0,,,36996760,TH
1.0,,,39808693,TH
1.0,,,40952352,TH
1.0,,,34269100,TH
1.0,,,38906699,TH
1.0,,,40105115,TH
1.0,,,39552401,TH
1.0,,,39930975,TH
1.0,,,37114597,TH
1.0,,,36553368,TH
1.0,,,39062756,TH
1.0,,,40645513,TH
1.0,,,32477113,TH
1.0,,,36202069,TH
1.0,,,40257581,TH
1.0,,,33630895,TH
1.0,,,38233727,TH
1.0,,,36709046,TH
1.0,,,35250997,TH
1.0,,,32302557,TH
1.0,,,35352004,TH
1.0,,,39863095,TH
1.0,,,39064261,TH
1.0,,,38030202,TH
1.0,,,35059548,TH
1.0,,,37884911,TH
1.0,,,36686686,TH
1.0,,,39270917,TH
1.0,,,40814135,TH
1.0,,,38155236,TH
1.0,,,39423658,TH
1.0,,,38132054,TH
1.0,,,34215538,TH
1.0,,,37699235,TH
1.0,,,33808671,TH
1.0,,,35011782,TH
1.0,,,38112974,TH
1.0,,,34887797,TH
1.0,,,35672374,TH
1.0,,,38791487,TH
1.0,,,34636377,TH
1.0,,,39193616,TH
1.0,,,34937426,TH
1.0,,,36053591,TH
1.0,,,39437752,TH
1.0,,,36409355,TH
1.0,,,34285243,TH
1.0,,,34002636,TH
1.0,,,38742992,TH
1.0,,,35260363,TH
1.0,,,34999716,TH
1.0,,,39236656,TH
1.0,,,37844866,TH
1.0,,,32528965,TH
1.0,,,37906982,TH
1.0,,,35778625,TH
1.0,,,39094471,TH
1.0,,,34170585,TH
1.0,,,39711043,TH
1.0,,,34749747,TH
1.0,,,38424232,TH
1.0,,,35699060,TH
1.0,,,36541716,TH
1.0,,,36804540,TH
1.0,,,37998984,TH
1.0,,,36773711,TH
1.0,,,35757127,TH
1.0,,,40778594,TH
1.0,,,33777816,TH
1.0,,,36624286,TH
1.0,,,33096947,TH
1.0,,,34415096,TH
1.0,,,36453268,TH
1.0,,,35500320,TH
1.0,,,39119237,TH
1.0,,,35339032,TH
1.0,,,40389523,TH
1.0,,,33814211,TH
1.0,,,40796940,TH
1.0,,,38566994,ALDH5A1
1.0,,,38287255,ALDH5A1
1.0,,,39726306,ALDH5A1
1.0,,,39703113,ALDH5A1
1.0,,,32887425,ALDH5A1
1.0,,,32686016,ALDH5A1
1.0,,,39222837,ALDH5A1
1.0,,,38899762,ALDH5A1
1.0,,,38110041,ALDH5A1
1.0,,,38725845,ALDH5A1
1.0,,,41024209,ALDH5A1
1.0,,,40763422,ALDH5A1
1.0,,,41261566,ALDH5A1
1.0,,,32499331,ALDH5A1
1.0,,,38148273,ALDH5A1
1.0,,,40558542,ALDH5A1
1.0,,,39875978,ALDH5A1
1.0,,,35174118,ALDH5A1
1.0,,,41424725,ALDH5A1
1.0,,,41631259,ALDH5A1
1.0,,,38528586,ALDH5A1
1.0,,,37765033,ALDH5A1
1.0,,,41713156,ALDH5A1
1.0,,,37580393,GCH1
1.0,,,39368841,GCH1
1.0,,,39021564,GCH1
1.0,,,40329437,GCH1
1.0,,,39153477,GCH1
1.0,,,38906233,GCH1
1.0,,,37652170,GCH1
1.0,,,40022222,GCH1
1.0,,,39178277,GCH1
1.0,,,36044597,GCH1
1.0,,,34611144,GCH1
1.0,,,35149187,GCH1
1.0,,,37214873,GCH1
1.0,,,40676247,GCH1
1.0,,,41413659,GCH1
1.0,,,38955534,GCH1
1.0,,,40619484,GCH1
1.0,,,37463466,GCH1
1.0,,,38299369,GCH1
1.0,,,38689083,GCH1
1.0,,,39664391,GCH1
1.0,,,36793373,GCH1
1.0,,,36543035,GCH1
1.0,,,32744952,GCH1
1.0,,,38290383,GCH1
1.0,,,36909056,GCH1
1.0,,,35697272,GCH1
1.0,,,39941119,GCH1
1.0,,,41031403,GCH1
1.0,,,40439806,GCH1
1.0,,,40634791,GCH1
1.0,,,40386354,GCH1
1.0,,,38615304,GCH1
1.0,,,40706206,GCH1
1.0,,,35402247,GCH1
1.0,,,36459356,GCH1
1.0,,,31676569,GCH1
1.0,,,32363908,GCH1
1.0,,,40143150,GCH1
1.0,,,39041246,GCH1
1.0,,,40908481,GCH1
1.0,,,40276370,GCH1
1.0,,,34730627,GCH1
1.0,,,34450011,GCH1
1.0,,,33190650,GCH1
1.0,,,40808944,GCH1
1.0,,,36966985,GCH1
1.0,,,33967762,GCH1
1.0,,,37293068,GCH1
1.0,,,38059412,GCH1
1.0,,,38979294,GCH1
1.0,,,41559050,GCH1
1.0,,,39026821,GCH1
1.0,,,41267740,GCH1
1.0,,,39723384,GCH1
1.0,,,36674724,GCH1
1.0,,,33311497,GCH1
1.0,,,39774670,GCH1
1.0,,,36824743,GCH1
1.0,,,34890878,GCH1
1.0,,,36525403,GCH1
1.0,,,39156629,GCH1
1.0,,,38584597,GCH1
1.0,,,41612696,GCH1
1.0,,,38942709,GCH1
1.0,,,36090052,GCH1
1.0,,,32562786,GCH1
1.0,,,35223839,GCH1
1.0,,,41772328,GCH1
1.0,,,35782624,GCH1
1.0,,,36735402,GCH1
1.0,,,32941651,GCH1
1.0,,,39674763,GCH1
1.0,,,37184360,GCH1
1.0,,,34106485,GCH1
1.0,,,41265216,GCH1
1.0,,,38100967,GCH1
1.0,,,41808336,GCH1
1.0,,,32185135,GCH1
1.0,,,34118596,GCH1
1.0,,,33781891,GCH1
1.0,,,32720563,GCH1
1.0,,,36677710,GCH1
1.0,,,40394800,GCH1
1.0,,,38537900,GCH1
1.0,,,41205882,GCH1
1.0,,,35004731,GCH1
1.0,,,38040194,GCH1
1.0,,,33382691,GCH1
1.0,,,38551050,GCH1
1.0,,,34997156,GCH1
1.0,,,34845843,GCH1
1.0,,,39089464,GCH1
1.0,,,41583517,GCH1
1.0,,,41748567,GCH1
1.0,,,34214291,GCH1
1.0,,,37188109,GCH1
1.0,,,41646938,GCH1
1.0,,,33867911,GCH1
1.0,,,38903179,GCH1
1.0,,,40676505,GCH1
1.0,,,41697851,GCH1
1.0,,,36979006,GCH1
1.0,,,32127009,GCH1
1.0,,,41014504,GCH1
1.0,,,38140739,GCH1
1.0,,,33639924,GCH1
1.0,,,32541389,GCH1
1.0,,,41778631,GCH1
1.0,,,32291608,GCH1
1.0,,,41789593,GCH1
1.0,,,41217537,GCH1
1.0,,,31838253,GCH1
1.0,,,32015175,GCH1
1.0,,,34368141,GCH1
1.0,,,34200262,GCH1
1.0,,,39871198,GCH1
1.0,,,39119237,YWHAB
1.0,,,33044904,YWHAB
1.0,,,33641163,YWHAB
1.0,,,39144488,YWHAB
1.0,,,40612667,YWHAB
1.0,,,39270917,YWHAB
1.0,,,41090717,YWHAB
1.0,,,37090079,YWHAB
1.0,,,39703345,YWHAB
1.0,,,37398672,YWHAB
1.0,,,33096469,YWHAB
1.0,,,40304990,YWHAB
1.0,,,40316856,YWHAB
1.0,,,41449232,YWHAB
1.0,,,38415491,YWHAB
1.0,,,31390270,YWHAB
1.0,,,41638633,YWHAB
1.0,,,35301114,YWHAB
1.0,,,39171645,YWHAB
1.0,,,36618918,YWHAB
1.0,,,33167434,YWHAB
1.0,,,39188927,YWHAB
1.0,,,37600067,YWHAB
1.0,,,32514259,YWHAB
1.0,,,39495296,YWHAB
1.0,,,34683848,YWHAB
1.0,,,39595834,YWHAB
1.0,,,33747106,YWHAB
1.0,,,33708832,YWHAB
1.0,,,32223911,BACE2
1.0,,,36463454,BACE2
1.0,,,37587672,BACE2
1.0,,,38888964,BACE2
1.0,,,32647257,BACE2
1.0,,,41507981,BACE2
1.0,,,39837213,BACE2
1.0,,,35110536,BACE2
1.0,,,40399225,BACE2
1.0,,,38962743,BACE2
1.0,,,40480341,BACE2
1.0,,,33544569,BACE2
1.0,,,34015524,BACE2
1.0,,,41815130,BACE2
1.0,,,41413822,BACE2
1.0,,,38943390,BACE2
1.0,,,38139415,BACE2
1.0,,,33601055,BACE2
1.0,,,39145447,BACE2
1.0,,,40664871,BACE2
1.0,,,32276567,BACE2
1.0,,,37121979,BACE2
1.0,,,41097341,BACE2
1.0,,,39337400,BACE2
1.0,,,36777328,BACE2
1.0,,,34852746,BACE2
1.0,,,38901740,BACE2
1.0,,,39387631,BACE2
1.0,,,31856384,BACE2
1.0,,,37849639,BACE2
1.0,,,37569661,BACE2
1.0,,,41310967,BACE2
1.0,,,32749065,BACE2
1.0,,,35231557,BACE2
1.0,,,33719429,BACE2
1.0,,,31589043,BACE2
1.0,,,38271836,BACE2
1.0,,,37569624,BACE2
1.0,,,35786334,BACE2
1.0,,,41024640,BACE2
1.0,,,32378555,BACE2
1.0,,,38589004,BACE2
1.0,,,37451488,BACE2
1.0,,,34648711,BACE2
1.0,,,33413577,BACE2
1.0,,,36313769,BACE2
1.0,,,38701146,BACE2
1.0,,,33023225,BACE2
1.0,,,40362488,BACE2
1.0,,,32973937,BACE2
1.0,,,36072366,BACE2
1.0,,,34553934,BACE2
1.0,,,40572521,BACE2
1.0,,,34570764,BACE2
1.0,,,40025801,BACE2
1.0,,,39858593,BACE2
1.0,,,41599607,BACE2
1.0,,,38064105,BACE2
1.0,,,35051376,TRPC6
1.0,,,37678257,TRPC6
1.0,,,36007181,TRPC6
1.0,,,38290527,TRPC6
1.0,,,33568662,TRPC6
1.0,,,40525246,TRPC6
1.0,,,35722101,TRPC6
1.0,,,38766272,TRPC6
1.0,,,36460692,TRPC6
1.0,,,39340833,TRPC6
1.0,,,37759438,TRPC6
1.0,,,39134250,TRPC6
1.0,,,39352759,TRPC6
1.0,,,32821726,TRPC6
1.0,,,35805125,TRPC6
1.0,,,38865484,TRPC6
1.0,,,40609923,TRPC6
1.0,,,39534194,TRPC6
1.0,,,40497816,TRPC6
1.0,,,40419106,TRPC6
1.0,,,39566381,TRPC6
1.0,,,33763843,TRPC6
1.0,,,40059794,TRPC6
1.0,,,35408998,TRPC6
1.0,,,39887689,TRPC6
1.0,,,40046334,TRPC6
1.0,,,41373637,TRPC6
1.0,,,35582666,TRPC6
1.0,,,33669830,TRPC6
1.0,,,40498020,TRPC6
1.0,,,40448086,TRPC6
1.0,,,39672503,TRPC6
1.0,,,40480423,TRPC6
1.0,,,33114455,TRPC6
1.0,,,37366608,TRPC6
1.0,,,37132400,TRPC6
1.0,,,36421724,TRPC6
1.0,,,36672207,TRPC6
1.0,,,36221111,TRPC6
1.0,,,37121453,TRPC6
1.0,,,41850440,TRPC6
1.0,,,35483666,TRPC6
1.0,,,32038296,TRPC6
1.0,,,32264816,TRPC6
1.0,,,32004513,TRPC6
1.0,,,36613622,TRPC6
1.0,,,40719843,TRPC6
1.0,,,37971464,TRPC6
1.0,,,39612770,TRPC6
1.0,,,39022902,TRPC6
1.0,,,34704831,TRPC6
1.0,,,41206865,TRPC6
1.0,,,36068079,TRPC6
1.0,,,41597219,TRPC6
1.0,,,34547679,TRPC6
1.0,,,41689746,TRPC6
1.0,,,32758574,TRPC6
1.0,,,40267878,TRPC6
1.0,,,36640868,TRPC6
1.0,,,40273584,TRPC6
1.0,,,36163161,TRPC6
1.0,,,32492143,TRPC6
1.0,,,40455255,TRPC6
1.0,,,37774899,TRPC6
1.0,,,41096659,TRPC6
1.0,,,31646523,TRPC6
1.0,,,33520986,TRPC6
1.0,,,37910503,TRPC6
1.0,,,31998809,TRPC6
1.0,,,36289215,TRPC6
1.0,,,38143038,TRPC6
1.0,,,36934559,TRPC6
1.0,,,36746770,TRPC6
1.0,,,38567350,TRPC6
1.0,,,40402558,TRPC6
1.0,,,32088241,TRPC6
1.0,,,40876864,TRPC6
1.0,,,38748370,TRPC6
1.0,,,34978536,TRPC6
1.0,,,40454880,TRPC6
1.0,,,37024277,TRPC6
1.0,,,37030190,TRPC6
1.0,,,37796683,TRPC6
1.0,,,32256338,TRPC6
1.0,,,39691169,TRPC6
1.0,,,38275127,TRPC6
1.0,,,35489424,TRPC6
1.0,,,37722138,TRPC6
1.0,,,35882306,TRPC6
1.0,,,41035025,TRPC6
1.0,,,39098247,TRPC6
1.0,,,32140760,TRPC6
1.0,,,40715937,TRPC6
1.0,,,41616795,TRPC6
1.0,,,35065241,TRPC6
1.0,,,37922400,TRPC6
1.0,,,35932080,TRPC6
1.0,,,35875795,TRPC6
1.0,,,41276089,TRPC6
1.0,,,37178933,TRPC6
1.0,,,32573417,TRPC6
1.0,,,37002575,TRPC6
1.0,,,33657698,TRPC6
1.0,,,38106603,TRPC6
1.0,,,34999117,TRPC6
1.0,,,32149605,TRPC6
1.0,,,36297636,TRPC6
1.0,,,33135341,TRPC6
1.0,,,35402594,TRPC6
1.0,,,41622145,TRPC6
1.0,,,35991898,TRPC6
1.0,,,36036542,TRPC6
1.0,,,34346486,TRPC6
1.0,,,41093589,TRPC6
1.0,,,34906112,TRPC6
1.0,,,36362339,TRPC6
1.0,,,31961827,TRPC6
1.0,,,39511967,TRPC6
1.0,,,33057457,TRPC6
1.0,,,36213244,TRPC6
1.0,,,33450580,TRPC6
1.0,,,38279926,TRPC6
1.0,,,32116663,TRPC6
1.0,,,36490356,TRPC6
1.0,,,39681200,TRPC6
1.0,,,35096991,TRPC6
1.0,,,38051199,TRPC6
1.0,,,32139669,TRPC6
1.0,,,33983057,TRPC6
1.0,,,40582844,TRPC6
1.0,,,32020343,TRPC6
1.0,,,33303916,TRPC6
1.0,,,36958215,TRPC6
1.0,,,32097940,TRPC6
1.0,,,36833211,TRPC6
1.0,,,36115513,TRPC6
1.0,,,33428139,TRPC6
1.0,,,37526232,TRPC6
1.0,,,32116675,TRPC6
1.0,,,32865014,TRPC6
1.0,,,33829256,TRPC6
1.0,,,34166766,TRPC6
1.0,,,34948414,TRPC6
1.0,,,34899056,TRPC6
1.0,,,41751997,TRPC6
